,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,g0
2794,2794,-0.7709550782514456,-0.8,1,423.0,566.0,1.0,481.0,1,0.8778618334892929
2795,2795,-0.40563312635208404,-0.4,1,436.0,967.0,1.0,2877.0,1,0.22781232719469244
2796,2796,0.507306725286728,0.5,0,372.0,917.0,0.0,2131.0,1,0.2904660668046939
2797,2797,-0.7514775286200586,-0.8,1,251.0,985.0,1.0,244.0,1,0.8079969661625539
2798,2798,0.5033678107804882,0.5,0,342.0,671.0,0.0,1057.0,1,0.2869217376277332
2799,2799,-0.7211054511626047,-0.7,1,454.0,620.0,1.0,766.0,1,0.995214546020851
2800,2800,0.14962090132841155,0.1,0,443.0,587.0,1.0,3970.0,0,0.1691124461981124
2801,2801,0.42995220751691643,0.4,0,456.0,904.0,0.0,650.0,1,0.7512535814656736
2802,2802,0.8755627079576063,0.9,0,380.0,768.0,0.0,642.0,1,0.2794648926414759
2803,2803,-0.14108774021802772,-0.1,1,250.0,794.0,1.0,606.0,1,0.7175453586591412
2804,2804,0.9609046245594148,1.0,0,420.0,761.0,0.0,599.0,1,0.5852572420921313
2805,2805,-0.1641324247516014,-0.2,1,376.0,573.0,0.0,1231.0,0,0.8914603118068494
2806,2806,-0.5734400182739088,-0.6,1,326.0,888.0,1.0,736.0,1,0.37597446957651215
2807,2807,0.8488961371416539,0.8,0,481.0,678.0,0.0,751.0,1,0.5786755431941031
2808,2808,-0.7819469172071187,-0.8,1,284.0,833.0,1.0,733.0,1,0.1520304022732128
2809,2809,-0.872146971165382,-0.9,1,359.0,680.0,1.0,451.0,1,0.20360012280145875
2810,2810,-0.9560194136384252,-1.0,1,348.0,615.0,1.0,507.0,1,0.25001985510138514
2811,2811,-0.3230817789739242,-0.3,1,447.0,745.0,1.0,1068.0,1,0.838295914737587
2812,2812,0.1511588801785777,0.2,0,277.0,795.0,0.0,718.0,1,0.9954010033576791
2813,2813,0.4113029485258395,0.4,0,343.0,898.0,0.0,989.0,1,0.5717223874356283
2814,2814,-0.09984310560821519,-0.1,1,254.0,634.0,0.0,4112.0,0,0.26862205630963065
2815,2815,0.1597258595731601,0.2,0,317.0,785.0,0.0,1338.0,1,0.9155109683716531
2816,2816,-0.10082964245538695,-0.1,1,323.0,728.0,0.0,3349.0,0,0.169646383730025
2817,2817,-0.44285365320006687,-0.4,1,277.0,940.0,1.0,593.0,1,0.5542264936905962
2818,2818,-0.9141493188566581,-0.9,1,491.0,564.0,1.0,415.0,1,0.38449567295232
2819,2819,-0.27676953206066823,-0.3,1,415.0,673.0,1.0,1152.0,1,0.10783464002866194
2820,2820,0.9570831056574629,1.0,0,411.0,545.0,0.0,464.0,1,0.14809122055320112
2821,2821,-0.7324511370707216,-0.7,1,468.0,787.0,1.0,495.0,1,0.443011021521333
2822,2822,0.5800343649635415,0.6,0,438.0,911.0,0.0,671.0,1,0.47144165403747973
2823,2823,0.17286039967175348,0.2,0,284.0,849.0,0.0,1447.0,1,0.959316542897517
2824,2824,0.9421951989723722,0.9,0,302.0,514.0,0.0,254.0,1,0.48868866553725154
2825,2825,-0.9194079008431428,-0.9,1,281.0,974.0,1.0,525.0,1,0.4537060113735978
2826,2826,-0.043966464605845745,-0.0,1,475.0,521.0,1.0,2394.0,1,0.14769716964115986
2827,2827,-0.03385641408475992,-0.0,1,449.0,792.0,1.0,3079.0,1,0.4832090889364711
2828,2828,-0.02510494304280586,-0.0,1,372.0,753.0,1.0,3875.0,1,0.4140472995099653
2829,2829,0.95765296910241,1.0,0,349.0,971.0,0.0,580.0,1,0.37029446696481905
2830,2830,-0.3067972660984031,-0.3,1,252.0,578.0,1.0,770.0,1,0.4762089964982199
2831,2831,-0.8053550867520285,-0.8,1,363.0,506.0,1.0,551.0,1,0.3294239382059014
2832,2832,0.4779332199441986,0.5,0,315.0,528.0,0.0,457.0,1,0.7087132726879432
2833,2833,-0.08810246875307115,-0.1,1,435.0,548.0,1.0,2437.0,1,0.8461098804066028
2834,2834,0.058418493108693736,0.1,0,416.0,527.0,0.0,4057.0,1,0.34169405141886766
2835,2835,-0.4797080253491599,-0.5,1,334.0,797.0,1.0,959.0,1,0.46847646936016685
2836,2836,0.03342532665491582,0.0,0,481.0,570.0,0.0,3949.0,1,0.4580517820063549
2837,2837,0.36634222969320507,0.4,0,472.0,696.0,0.0,1152.0,1,0.644637053952704
2838,2838,0.23406083643380704,0.2,0,367.0,639.0,0.0,2314.0,1,0.15833157349848745
2839,2839,0.8118076117459996,0.8,0,465.0,963.0,0.0,342.0,1,0.9861852983305519
2840,2840,0.8164821978094183,0.8,0,476.0,982.0,0.0,932.0,1,0.8958889240644667
2841,2841,-0.38974186275860223,-0.4,1,369.0,832.0,1.0,1179.0,1,0.734009760009665
2842,2842,0.5372760387043407,0.5,0,484.0,776.0,0.0,390.0,1,0.8045450954318732
2843,2843,0.7130512078396201,0.7,0,278.0,602.0,0.0,490.0,1,0.7559858798433412
2844,2844,-0.21922445981950855,-0.2,1,368.0,600.0,1.0,692.0,1,0.22216146270468112
2845,2845,0.43970887870932773,0.4,0,256.0,577.0,0.0,587.0,1,0.44833243682576196
2846,2846,-0.33095970406713415,-0.3,1,469.0,739.0,1.0,1022.0,1,0.7079973416159343
2847,2847,-0.9617933700838321,-1.0,1,313.0,898.0,1.0,339.0,1,0.8084806122563875
2848,2848,0.6188453866719592,0.6,0,474.0,612.0,0.0,974.0,1,0.6157549889573816
2849,2849,0.7854841863976822,0.8,0,327.0,505.0,0.0,638.0,1,0.41883354579251
2850,2850,-0.7499849008044965,-0.7,1,476.0,605.0,1.0,679.0,1,0.6784751449627432
2851,2851,0.16125523732418423,0.2,0,470.0,504.0,0.0,1656.0,1,0.6538128692623435
2852,2852,0.7732531880227704,0.8,0,265.0,974.0,0.0,871.0,1,0.5282844567778282
2853,2853,0.7042478945760973,0.7,0,467.0,593.0,0.0,290.0,1,0.423115212029642
2854,2854,0.6158101695140767,0.6,0,353.0,500.0,0.0,1027.0,1,0.3284349719490091
2855,2855,-0.609068476142772,-0.6,1,376.0,556.0,1.0,268.0,1,0.4889064725034662
2856,2856,0.11189510001016667,0.1,0,311.0,938.0,0.0,1691.0,1,0.7657457552073283
2857,2857,-0.9977315546840628,-1.0,1,297.0,748.0,1.0,275.0,1,0.985265509682392
2858,2858,-0.4318423435313252,-0.4,1,438.0,531.0,1.0,691.0,1,0.9765704605613574
2859,2859,-0.43257378149661885,-0.4,1,372.0,790.0,1.0,818.0,1,0.9474469684898538
2860,2860,-0.9914243375058713,-1.0,1,382.0,514.0,1.0,1974.0,1,0.20170481684607788
2861,2861,0.04504675289268012,0.0,0,403.0,533.0,0.0,3104.0,1,0.4537588163484071
2862,2862,-0.8352505114489301,-0.8,1,318.0,923.0,1.0,619.0,1,0.3252422157665562
2863,2863,0.5265732844992659,0.5,0,270.0,525.0,0.0,645.0,1,0.6417088280968756
2864,2864,-0.5782102920611927,-0.6,1,335.0,589.0,1.0,1786.0,1,0.634583512025031
2865,2865,-0.5560591882976778,-0.6,1,376.0,666.0,1.0,978.0,1,0.49311091175663224
2866,2866,-0.4993602896088709,-0.5,1,375.0,671.0,1.0,674.0,1,0.7541673866455992
2867,2867,-0.009057709243984746,-0.0,1,325.0,600.0,0.0,4075.0,0,0.2597535246945446
2868,2868,0.2325998388862438,0.2,0,322.0,738.0,0.0,2020.0,1,0.3248721380374953
2869,2869,0.23112908912366703,0.2,0,481.0,817.0,0.0,1302.0,1,0.6510595739046824
2870,2870,0.3250587274159604,0.3,0,410.0,528.0,0.0,692.0,1,0.9808600252233941
2871,2871,-0.6134880148786714,-0.6,1,385.0,526.0,1.0,1079.0,1,0.5108067821422831
2872,2872,-0.7999167129797342,-0.8,1,264.0,813.0,1.0,483.0,1,0.770147123390304
2873,2873,-0.8568416250844781,-0.9,1,366.0,608.0,1.0,556.0,1,0.717161710731904
2874,2874,-0.7753572821062431,-0.8,1,294.0,839.0,1.0,817.0,1,0.3113724292860061
2875,2875,0.0026436013651758294,0.0,0,485.0,706.0,0.0,1299.0,1,0.32651961751895975
2876,2876,-0.9209372447036537,-0.9,1,361.0,601.0,1.0,198.0,1,0.8168492845178926
2877,2877,0.4051978187659464,0.4,0,455.0,777.0,0.0,1008.0,1,0.5021718474949136
2878,2878,-0.4648651383440112,-0.5,1,300.0,579.0,1.0,741.0,1,0.5396366384185651
2879,2879,-0.19652666641497651,-0.2,1,335.0,929.0,1.0,1276.0,1,0.9210108078468311
2880,2880,0.1104254278340151,0.1,0,256.0,533.0,0.0,631.0,1,0.8696808409067339
2881,2881,-0.8804461265680912,-0.9,1,343.0,586.0,1.0,331.0,1,0.20280000210052096
2882,2882,-0.41232924119212333,-0.4,1,263.0,627.0,1.0,2670.0,1,0.6293298113907481
2883,2883,-0.32353078202769026,-0.3,1,390.0,772.0,1.0,798.0,1,0.4462855579195866
2884,2884,-0.7704099922035754,-0.8,1,297.0,686.0,1.0,937.0,1,0.1920216969379644
2885,2885,-0.37075757863570313,-0.4,1,343.0,660.0,1.0,727.0,1,0.3971764635212317
2886,2886,-0.6240132693985629,-0.6,1,429.0,785.0,1.0,1536.0,1,0.2638305661734198
2887,2887,0.07676294988823185,0.1,0,459.0,560.0,0.0,3391.0,1,0.14889684605286296
2888,2888,0.6606818197756554,0.7,0,437.0,512.0,0.0,541.0,1,0.7158632822755271
2889,2889,-0.06007068605514254,-0.1,1,409.0,878.0,1.0,2953.0,1,0.7734365442005589
2890,2890,0.827082156559626,0.8,0,481.0,637.0,0.0,772.0,1,0.23326061982603782
2891,2891,0.8516182267565671,0.9,0,415.0,982.0,0.0,1223.0,1,0.2377315688851718
2892,2892,-0.43272167993524,-0.4,1,330.0,603.0,1.0,697.0,1,0.24902000615187148
2893,2893,-0.5842566057462144,-0.6,1,276.0,974.0,1.0,1550.0,1,0.20938074475583657
2894,2894,0.05540025400089932,0.1,0,262.0,930.0,0.0,3808.0,1,0.6169227852227284
2895,2895,-0.5302083158466462,-0.5,1,416.0,578.0,1.0,706.0,1,0.4721864776023533
2896,2896,-0.5476257454118467,-0.5,1,304.0,640.0,1.0,1376.0,1,0.36668387965033344
2897,2897,0.1656984547079665,0.2,0,284.0,987.0,0.0,1859.0,1,0.7325847703993806
2898,2898,0.5041368995577051,0.5,0,399.0,972.0,0.0,1179.0,1,0.8614909073962967
2899,2899,-0.5632071993296837,-0.6,1,459.0,835.0,1.0,1436.0,1,0.5369755811908284
2900,2900,0.3048274331475356,0.3,0,303.0,570.0,0.0,2007.0,1,0.7258448354239447
2901,2901,0.6171901747957551,0.6,0,289.0,948.0,0.0,753.0,1,0.5124786977703389
2902,2902,-0.03045860658923627,-0.0,1,430.0,776.0,1.0,3794.0,1,0.12354475891680637
2903,2903,-0.3899392160766324,-0.4,1,394.0,589.0,1.0,797.0,1,0.9475157843267813
2904,2904,0.40155746111144164,0.4,0,409.0,786.0,0.0,715.0,1,0.6021931053377346
2905,2905,-0.6583867787385012,-0.7,1,434.0,580.0,1.0,306.0,1,0.8208186285271027
2906,2906,-0.6719376390577771,-0.7,1,343.0,564.0,1.0,1003.0,1,0.18208583881881102
2907,2907,-0.3156666594586166,-0.3,1,370.0,630.0,1.0,790.0,1,0.9461733068417942
2908,2908,-0.7447081098522172,-0.7,1,363.0,780.0,1.0,537.0,1,0.6820212707815686
2909,2909,0.2702488920871169,0.3,0,476.0,889.0,0.0,1335.0,1,0.9087081318657202
2910,2910,-0.536512394764022,-0.5,1,315.0,936.0,1.0,299.0,1,0.6435961378294781
2911,2911,0.47773331958396037,0.5,0,368.0,996.0,0.0,606.0,1,0.44068886003284724
2912,2912,0.25416444085848044,0.3,0,366.0,981.0,0.0,1073.0,1,0.6497157990030679
2913,2913,-0.8295563770473349,-0.8,1,309.0,804.0,1.0,557.0,1,0.8386745888550746
2914,2914,0.7004434855360393,0.7,0,379.0,786.0,0.0,675.0,1,0.7350461247098806
2915,2915,-0.3951035112172179,-0.4,1,446.0,704.0,1.0,580.0,1,0.38502383844824806
2916,2916,-0.7527019662691312,-0.8,1,435.0,722.0,1.0,283.0,1,0.8149928841966907
2917,2917,-0.4024648682980445,-0.4,1,267.0,679.0,1.0,1064.0,1,0.50867479525916
2918,2918,0.016549550817374303,0.0,0,454.0,825.0,1.0,3721.0,0,0.4449789747981133
2919,2919,-0.1799207001847094,-0.2,1,252.0,642.0,1.0,2226.0,1,0.43158511148454504
2920,2920,-0.005310646398760666,-0.0,1,362.0,681.0,0.0,3957.0,0,0.14970757809134122
2921,2921,0.5148807879569581,0.5,0,254.0,922.0,0.0,924.0,1,0.29200904592594124
2922,2922,0.9738244712698354,1.0,0,262.0,958.0,0.0,780.0,1,0.3145508603862641
2923,2923,-0.14489040677114162,-0.1,1,256.0,691.0,1.0,1563.0,1,0.7518212567619411
2924,2924,0.12775041564169132,0.1,0,357.0,994.0,0.0,3279.0,1,0.8082359864312014
2925,2925,-0.4439493922639095,-0.4,1,388.0,907.0,1.0,1335.0,1,0.9150055416841193
2926,2926,0.5103499588507898,0.5,0,279.0,615.0,0.0,286.0,1,0.7603171433178991
2927,2927,-0.1102309876433456,-0.1,1,294.0,906.0,1.0,3030.0,1,0.20145539493732184
2928,2928,0.4030939899917354,0.4,0,263.0,926.0,0.0,1171.0,1,0.11074880050346769
2929,2929,0.20210974770066037,0.2,0,428.0,983.0,0.0,2119.0,1,0.3579874960151307
2930,2930,-0.9625376447279272,-1.0,1,376.0,696.0,1.0,1158.0,1,0.2582978627009631
2931,2931,-0.46919279646832424,-0.5,1,448.0,616.0,1.0,1896.0,1,0.8066608384347786
2932,2932,-0.26077008990133166,-0.3,1,285.0,535.0,1.0,1360.0,1,0.6596417174076757
2933,2933,0.7167479163436483,0.7,0,450.0,915.0,0.0,635.0,1,0.6557880047888001
2934,2934,-0.6736390818784008,-0.7,1,299.0,619.0,1.0,542.0,1,0.8651589454091787
2935,2935,-0.8118981764510711,-0.8,1,261.0,996.0,1.0,303.0,1,0.4788568666939118
2936,2936,0.12308746296776985,0.1,0,336.0,877.0,0.0,3517.0,1,0.24930455218459915
2937,2937,0.44308363775480974,0.4,0,304.0,929.0,0.0,687.0,1,0.782396596825244
2938,2938,0.6325692986126656,0.6,0,498.0,814.0,0.0,528.0,1,0.3965507799455833
2939,2939,0.8931156944941445,0.9,0,318.0,804.0,0.0,768.0,1,0.43270950197920766
