,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,configuration,chosen_color
1441,1441,0.8263516352554655,0.8,1.0,301.0,846.0,1.0,83.0,1,1.0,1.0
1442,1442,-0.8504436046886809,-0.9,-1.0,474.0,890.0,0.0,3636.0,0,1.0,0.0
1443,1443,0.13476100159857396,0.1,-1.0,406.0,590.0,0.0,4004.0,0,-1.0,0.0
1444,1444,0.2862843572066872,0.3,1.0,334.0,803.0,1.0,373.0,1,1.0,1.0
1445,1445,0.09055134932545028,0.1,1.0,278.0,514.0,1.0,108.0,1,1.0,1.0
1446,1446,0.021164272883244517,0.0,-1.0,267.0,586.0,1.0,647.0,0,-1.0,-1.0
1447,1447,0.7548222671292092,0.8,-1.0,276.0,541.0,0.0,4183.0,0,-1.0,0.0
1448,1448,0.7996035877554225,0.8,1.0,368.0,506.0,1.0,96.0,1,1.0,1.0
1449,1449,0.5293367440396474,0.5,-1.0,255.0,709.0,1.0,-394.0,0,-1.0,-1.0
1450,1450,0.5495649490033222,0.5,1.0,447.0,527.0,1.0,416.0,1,1.0,1.0
1451,1451,0.5154176482020439,0.5,-1.0,414.0,934.0,1.0,-568.0,0,-1.0,-1.0
1452,1452,-0.7298536427363562,-0.7,-1.0,270.0,638.0,0.0,4092.0,0,1.0,0.0
1453,1453,0.8095313210403615,0.8,-1.0,313.0,888.0,0.0,3799.0,0,-1.0,0.0
1454,1454,0.35764283464515023,0.4,1.0,412.0,517.0,1.0,471.0,1,1.0,1.0
1455,1455,0.5015216914998742,0.5,1.0,282.0,631.0,1.0,167.0,1,1.0,1.0
1456,1456,-0.8372460781822378,-0.8,1.0,364.0,879.0,1.0,127.0,1,-1.0,-1.0
1457,1457,0.35978110796773455,0.4,-1.0,385.0,734.0,1.0,-199.0,0,-1.0,-1.0
1458,1458,0.2150402513247961,0.2,1.0,433.0,713.0,1.0,1144.0,1,1.0,1.0
1459,1459,-0.7607013510431804,-0.8,-1.0,259.0,836.0,0.0,3905.0,0,1.0,0.0
1460,1460,0.5072495773996447,0.5,1.0,492.0,692.0,1.0,136.0,1,1.0,1.0
1461,1461,0.8572603144692209,0.9,-1.0,437.0,550.0,0.0,4013.0,0,-1.0,0.0
1462,1462,0.7513392551441339,0.8,-1.0,306.0,664.0,0.0,4030.0,0,-1.0,0.0
1463,1463,0.6598979650832647,0.7,1.0,469.0,625.0,1.0,246.0,1,1.0,1.0
1464,1464,0.10423913198872492,0.1,1.0,312.0,620.0,0.0,4068.0,0,1.0,0.0
1465,1465,0.7606450308831126,0.8,-1.0,495.0,877.0,0.0,3628.0,0,-1.0,0.0
1466,1466,0.5219797581940248,0.5,-1.0,314.0,878.0,1.0,-642.0,0,-1.0,-1.0
1467,1467,-0.37430652627130967,-0.4,-1.0,458.0,706.0,0.0,3836.0,0,1.0,0.0
1468,1468,0.24967302080001452,0.2,1.0,326.0,854.0,1.0,890.0,1,1.0,1.0
1469,1469,0.024533348965097845,0.0,-1.0,432.0,729.0,1.0,-671.0,0,-1.0,-1.0
1470,1470,-0.024573203451073722,-0.0,-1.0,324.0,922.0,0.0,3754.0,0,1.0,0.0
1471,1471,-0.36338814306410006,-0.4,1.0,471.0,504.0,1.0,155.0,1,-1.0,-1.0
1472,1472,0.546672702218921,0.5,1.0,430.0,728.0,1.0,302.0,1,1.0,1.0
1473,1473,0.7113642597910491,0.7,-1.0,464.0,960.0,1.0,6.0,0,-1.0,-1.0
1474,1474,0.27046279009057017,0.3,-1.0,439.0,624.0,0.0,3937.0,0,-1.0,0.0
1475,1475,-0.742179749191563,-0.7,-1.0,461.0,792.0,0.0,3747.0,0,1.0,0.0
1476,1476,0.15441354792289508,0.2,-1.0,458.0,822.0,0.0,3720.0,0,-1.0,0.0
1477,1477,-0.06302784103210934,-0.1,-1.0,439.0,707.0,0.0,3854.0,0,1.0,0.0
1478,1478,0.5798224271215516,0.6,-1.0,374.0,755.0,0.0,3871.0,0,-1.0,0.0
1479,1479,0.38674507349331855,0.4,1.0,301.0,906.0,1.0,323.0,1,1.0,1.0
1480,1480,0.09483067838952952,0.1,1.0,253.0,525.0,0.0,4222.0,0,1.0,0.0
1481,1481,0.7136623278151178,0.7,-1.0,274.0,631.0,1.0,-165.0,0,-1.0,-1.0
1482,1482,0.6285447859224559,0.6,-1.0,442.0,512.0,0.0,4046.0,0,-1.0,0.0
1483,1483,-0.2692327884726158,-0.3,1.0,421.0,806.0,1.0,1143.0,1,-1.0,-1.0
1484,1484,-0.6803258491108933,-0.7,1.0,419.0,802.0,1.0,59.0,1,-1.0,-1.0
1485,1485,-0.5764963470932056,-0.6,1.0,405.0,657.0,1.0,568.0,1,-1.0,-1.0
1486,1486,0.11795278173800605,0.1,-1.0,466.0,668.0,0.0,3866.0,0,-1.0,0.0
1487,1487,-0.463936751201458,-0.5,-1.0,288.0,571.0,0.0,4141.0,0,1.0,0.0
1488,1488,0.5608850629758152,0.6,-1.0,317.0,540.0,0.0,4143.0,0,-1.0,0.0
1489,1489,0.18464975395074668,0.2,1.0,281.0,720.0,1.0,69.0,1,1.0,1.0
1490,1490,-0.6891297706166362,-0.7,1.0,479.0,732.0,1.0,-451.0,1,-1.0,-1.0
1491,1491,0.7724396865271693,0.8,1.0,468.0,690.0,1.0,-1068.0,1,1.0,1.0
1492,1492,0.49173648186601404,0.5,-1.0,462.0,986.0,0.0,3552.0,0,-1.0,0.0
1493,1493,-0.43672141868021064,-0.4,1.0,262.0,568.0,1.0,-420.0,1,-1.0,-1.0
1494,1494,0.34013564420667464,0.3,-1.0,254.0,504.0,0.0,4242.0,0,-1.0,0.0
1495,1495,0.7524341464547207,0.8,1.0,383.0,896.0,1.0,131.0,1,1.0,1.0
1496,1496,0.6199785899909974,0.6,1.0,439.0,537.0,1.0,214.0,1,1.0,1.0
1497,1497,0.008232840403459396,0.0,-1.0,461.0,991.0,1.0,1088.0,0,-1.0,-1.0
1498,1498,-0.7203649292471949,-0.7,1.0,338.0,556.0,1.0,176.0,1,-1.0,-1.0
1499,1499,0.4269850047384699,0.4,1.0,387.0,984.0,1.0,169.0,1,1.0,1.0
1500,1500,0.03973201245296454,0.0,-1.0,430.0,658.0,0.0,3912.0,0,-1.0,0.0
1501,1501,-0.7968767198512018,-0.8,1.0,453.0,781.0,1.0,-394.0,1,-1.0,-1.0
1502,1502,0.7546766593092223,0.8,1.0,341.0,818.0,1.0,171.0,1,1.0,1.0
1503,1503,-0.6713862775670473,-0.7,1.0,275.0,890.0,1.0,-785.0,1,-1.0,-1.0
1504,1504,-0.7122794334741134,-0.7,-1.0,270.0,975.0,0.0,3755.0,0,1.0,0.0
1505,1505,0.5200152466711591,0.5,1.0,267.0,735.0,1.0,208.0,1,1.0,1.0
1506,1506,-0.21390707328954606,-0.2,-1.0,396.0,989.0,0.0,3615.0,0,1.0,0.0
1507,1507,-0.17198215805580108,-0.2,1.0,446.0,876.0,1.0,-672.0,1,-1.0,-1.0
1508,1508,-0.4615685246241248,-0.5,1.0,471.0,627.0,1.0,362.0,1,-1.0,-1.0
1509,1509,0.0932662039928921,0.1,1.0,392.0,953.0,1.0,1915.0,1,1.0,1.0
1510,1510,-0.07150330947002959,-0.1,-1.0,454.0,903.0,0.0,3643.0,0,1.0,0.0
1511,1511,0.6603982673073733,0.7,-1.0,484.0,670.0,1.0,-14.0,0,-1.0,-1.0
1512,1512,0.1710581094933351,0.2,-1.0,429.0,901.0,0.0,3670.0,0,-1.0,0.0
1513,1513,0.1494836197740298,0.1,-1.0,405.0,947.0,1.0,-462.0,0,-1.0,-1.0
1514,1514,-0.12399661521811378,-0.1,1.0,392.0,873.0,1.0,215.0,1,-1.0,-1.0
1515,1515,0.2822332043022383,0.3,-1.0,376.0,512.0,0.0,4112.0,0,-1.0,0.0
1516,1516,-0.33460746744864645,-0.3,1.0,393.0,749.0,1.0,958.0,1,-1.0,-1.0
1517,1517,0.3725884544549204,0.4,1.0,447.0,515.0,1.0,368.0,1,1.0,1.0
1518,1518,-0.8087460345234956,-0.8,1.0,417.0,691.0,1.0,142.0,1,-1.0,-1.0
1519,1519,-0.3869810348009154,-0.4,-1.0,273.0,672.0,0.0,4055.0,0,1.0,0.0
1520,1520,-0.583884104875344,-0.6,-1.0,276.0,936.0,0.0,3788.0,0,1.0,0.0
1521,1521,0.4656147086930832,0.5,1.0,474.0,723.0,1.0,-907.0,1,1.0,1.0
1522,1522,-0.35079183226921606,-0.4,1.0,496.0,958.0,1.0,-884.0,1,-1.0,-1.0
1523,1523,0.1653293814016078,0.2,-1.0,405.0,645.0,0.0,3950.0,0,-1.0,0.0
1524,1524,-0.22142417594939956,-0.2,1.0,297.0,751.0,1.0,-118.0,1,-1.0,-1.0
1525,1525,0.7000250991790326,0.7,1.0,426.0,816.0,1.0,138.0,1,1.0,1.0
1526,1526,-0.0021837646662186128,-0.0,-1.0,428.0,597.0,0.0,3975.0,0,1.0,0.0
1527,1527,-0.20904171408310024,-0.2,1.0,373.0,657.0,1.0,530.0,1,-1.0,-1.0
1528,1528,0.841348752953689,0.8,1.0,317.0,911.0,1.0,172.0,1,1.0,1.0
1529,1529,-0.04358589319523731,-0.0,-1.0,467.0,550.0,0.0,3983.0,0,1.0,0.0
1530,1530,-0.025973406896122264,-0.0,-1.0,484.0,723.0,0.0,3793.0,0,1.0,0.0
1531,1531,0.1599513330781025,0.2,-1.0,344.0,972.0,1.0,-356.0,0,-1.0,-1.0
1532,1532,0.13253357405873423,0.1,-1.0,380.0,956.0,0.0,3664.0,0,-1.0,0.0
1533,1533,-0.5249981907314256,-0.5,-1.0,294.0,763.0,0.0,3943.0,0,1.0,0.0
1534,1534,-0.7505250648689505,-0.8,-1.0,399.0,981.0,0.0,3620.0,0,1.0,0.0
1535,1535,0.2784684878755771,0.3,1.0,450.0,771.0,1.0,169.0,1,1.0,1.0
1536,1536,-0.33410692030174916,-0.3,-1.0,370.0,911.0,0.0,3719.0,0,1.0,0.0
1537,1537,-0.39928648043429704,-0.4,1.0,324.0,805.0,1.0,221.0,1,-1.0,-1.0
1538,1538,-0.5699646349035794,-0.6,1.0,476.0,610.0,1.0,314.0,1,-1.0,-1.0
1539,1539,-0.05791706677308062,-0.1,-1.0,254.0,943.0,0.0,3803.0,0,1.0,0.0
1540,1540,-0.15031265617006784,-0.2,-1.0,495.0,573.0,0.0,3932.0,0,1.0,0.0
1541,1541,-0.1095043069218965,-0.1,1.0,380.0,894.0,1.0,-374.0,1,-1.0,-1.0
1542,1542,-0.41545725766052705,-0.4,1.0,259.0,820.0,1.0,251.0,1,-1.0,-1.0
1543,1543,-0.7688906317406985,-0.8,1.0,334.0,693.0,1.0,73.0,1,-1.0,-1.0
1544,1544,0.40126519327051946,0.4,1.0,302.0,775.0,1.0,303.0,1,1.0,1.0
1545,1545,-0.8315797906327032,-0.8,-1.0,322.0,712.0,0.0,3966.0,0,1.0,0.0
1546,1546,0.2793477142752162,0.3,1.0,413.0,525.0,1.0,432.0,1,1.0,1.0
1547,1547,0.3092936386290076,0.3,1.0,488.0,661.0,1.0,301.0,1,1.0,1.0
1548,1548,0.7141865819618481,0.7,-1.0,289.0,950.0,0.0,3761.0,0,-1.0,0.0
1549,1549,0.34601295521592335,0.3,-1.0,468.0,574.0,0.0,3958.0,0,-1.0,0.0
1550,1550,-0.2866304532000997,-0.3,1.0,343.0,978.0,1.0,-721.0,1,-1.0,-1.0
1551,1551,-0.21479275640080486,-0.2,-1.0,285.0,760.0,0.0,3955.0,0,1.0,0.0
1552,1552,0.030872960857905696,0.0,1.0,258.0,704.0,1.0,278.0,1,1.0,1.0
1553,1553,-0.19488742969853334,-0.2,-1.0,423.0,781.0,1.0,-854.0,0,1.0,1.0
1554,1554,0.7316359328253595,0.7,1.0,273.0,809.0,1.0,68.0,1,1.0,1.0
1555,1555,0.5065010605436876,0.5,-1.0,302.0,941.0,0.0,3757.0,0,-1.0,0.0
1556,1556,0.42981976104778974,0.4,1.0,276.0,669.0,1.0,205.0,1,1.0,1.0
1557,1557,-0.10423557311944354,-0.1,1.0,475.0,504.0,1.0,1261.0,1,-1.0,-1.0
1558,1558,0.1492647356760256,0.1,-1.0,472.0,905.0,1.0,-417.0,0,-1.0,-1.0
1559,1559,0.579525538655785,0.6,1.0,330.0,783.0,1.0,217.0,1,1.0,1.0
1560,1560,-0.18297404611439572,-0.2,1.0,325.0,863.0,1.0,412.0,1,-1.0,-1.0
1561,1561,0.0043064545295372625,0.0,1.0,304.0,999.0,0.0,3697.0,0,1.0,0.0
1562,1562,0.20010384625972677,0.2,1.0,291.0,973.0,1.0,906.0,1,1.0,1.0
1563,1563,0.10400865716815477,0.1,-1.0,394.0,828.0,0.0,3778.0,0,-1.0,0.0
1564,1564,0.6239902109682548,0.6,-1.0,473.0,716.0,0.0,3811.0,0,-1.0,0.0
1565,1565,-0.13645729161466247,-0.1,-1.0,389.0,567.0,0.0,4044.0,0,1.0,0.0
1566,1566,-0.6796444627338407,-0.7,-1.0,441.0,946.0,0.0,3613.0,0,1.0,0.0
1567,1567,0.6330829525035216,0.6,-1.0,290.0,506.0,0.0,4204.0,0,-1.0,0.0
1568,1568,0.2333521428026627,0.2,-1.0,300.0,691.0,1.0,-221.0,0,-1.0,-1.0
1569,1569,-0.15463757231304687,-0.2,-1.0,321.0,803.0,0.0,3876.0,0,1.0,0.0
1570,1570,-0.17473340550963035,-0.2,1.0,320.0,554.0,1.0,286.0,1,-1.0,-1.0
1571,1571,0.6425623739967671,0.6,1.0,313.0,938.0,1.0,109.0,1,1.0,1.0
1572,1572,-0.790897050393307,-0.8,1.0,343.0,786.0,1.0,-79.0,1,-1.0,-1.0
1573,1573,0.2775048958303735,0.3,-1.0,285.0,823.0,1.0,-148.0,0,-1.0,-1.0
1574,1574,-0.8126281079647122,-0.8,-1.0,354.0,840.0,0.0,3806.0,0,1.0,0.0
1575,1575,-0.13056882482285392,-0.1,-1.0,429.0,510.0,0.0,4061.0,0,1.0,0.0
1576,1576,0.6671358759384137,0.7,1.0,395.0,719.0,1.0,106.0,1,1.0,1.0
1577,1577,-0.8556539511256555,-0.9,1.0,413.0,800.0,1.0,137.0,1,-1.0,-1.0
1578,1578,0.2757713446785538,0.3,1.0,287.0,608.0,1.0,745.0,1,1.0,1.0
1579,1579,-0.7378154330509163,-0.7,1.0,269.0,854.0,1.0,117.0,1,-1.0,-1.0
1580,1580,-0.3966188854847543,-0.4,1.0,416.0,548.0,1.0,-294.0,1,-1.0,-1.0
1581,1581,0.5852443990110726,0.6,1.0,283.0,708.0,1.0,189.0,1,1.0,1.0
1582,1582,0.2702757365867877,0.3,-1.0,308.0,893.0,1.0,-311.0,0,-1.0,-1.0
1583,1583,0.15447489309981333,0.2,1.0,470.0,581.0,1.0,589.0,1,1.0,1.0
1584,1584,0.21289338497072763,0.2,-1.0,342.0,784.0,1.0,-426.0,0,-1.0,-1.0
1585,1585,-0.41421479072497147,-0.4,1.0,464.0,733.0,1.0,-457.0,1,-1.0,-1.0
1586,1586,0.6460725489795874,0.6,1.0,363.0,851.0,1.0,206.0,1,1.0,1.0
1587,1587,0.316415463633014,0.3,1.0,463.0,781.0,1.0,696.0,1,1.0,1.0
1588,1588,0.3513779362634023,0.4,1.0,417.0,529.0,1.0,674.0,1,1.0,1.0
1589,1589,0.7310445203493495,0.7,1.0,489.0,636.0,1.0,145.0,1,1.0,1.0
1590,1590,0.27198811075713325,0.3,1.0,313.0,797.0,1.0,210.0,1,1.0,1.0
1591,1591,0.22010051591783963,0.2,-1.0,361.0,925.0,0.0,3714.0,0,-1.0,0.0
1592,1592,0.16725875136104762,0.2,-1.0,377.0,740.0,0.0,3883.0,0,-1.0,0.0
1593,1593,0.8961510463786154,0.9,-1.0,331.0,922.0,1.0,-243.0,0,-1.0,-1.0
1594,1594,-0.4219020082383064,-0.4,1.0,474.0,580.0,1.0,-244.0,1,-1.0,-1.0
1595,1595,0.18346517540264962,0.2,-1.0,487.0,641.0,0.0,3872.0,0,-1.0,0.0
1596,1596,-0.004566495650710767,-0.0,-1.0,251.0,989.0,0.0,3760.0,0,1.0,0.0
1597,1597,-0.1904002442629924,-0.2,1.0,473.0,990.0,1.0,247.0,1,-1.0,-1.0
1598,1598,-0.3815640359764819,-0.4,1.0,299.0,679.0,1.0,-358.0,1,-1.0,-1.0
1599,1599,-0.6501222834127428,-0.7,1.0,322.0,964.0,1.0,94.0,1,-1.0,-1.0
1600,1600,-0.23653657181735033,-0.2,-1.0,354.0,980.0,0.0,3666.0,0,1.0,0.0
1601,1601,-0.5908352171966791,-0.6,-1.0,260.0,652.0,0.0,4088.0,0,1.0,0.0
1602,1602,-0.8783419923317046,-0.9,-1.0,329.0,644.0,0.0,4027.0,0,1.0,0.0
1603,1603,0.32335959512348655,0.3,-1.0,485.0,904.0,1.0,-809.0,0,-1.0,-1.0
1604,1604,-0.35361688877895425,-0.4,1.0,253.0,889.0,1.0,218.0,1,-1.0,-1.0
1605,1605,-0.7251608558384703,-0.7,-1.0,451.0,773.0,1.0,-644.0,0,1.0,1.0
1606,1606,0.45471871306239187,0.5,-1.0,427.0,653.0,0.0,3920.0,0,-1.0,0.0
1607,1607,-0.21060882028950956,-0.2,-1.0,302.0,865.0,0.0,3833.0,0,1.0,0.0
1608,1608,-0.7801050978951514,-0.8,-1.0,316.0,882.0,0.0,3802.0,0,1.0,0.0
1609,1609,0.7498186015810647,0.7,1.0,340.0,783.0,1.0,207.0,1,1.0,1.0
1610,1610,-0.6959972604518216,-0.7,-1.0,342.0,639.0,0.0,4019.0,0,1.0,0.0
1611,1611,-0.3365436523962755,-0.3,-1.0,286.0,587.0,0.0,4127.0,0,1.0,0.0
1612,1612,0.7759310982195503,0.8,-1.0,391.0,788.0,1.0,-569.0,0,-1.0,-1.0
1613,1613,0.5577886125896813,0.6,1.0,363.0,589.0,1.0,228.0,1,1.0,1.0
1614,1614,-0.8982621422168068,-0.9,-1.0,383.0,537.0,0.0,4080.0,0,1.0,0.0
1615,1615,0.4433659841666312,0.4,-1.0,256.0,562.0,0.0,4182.0,0,-1.0,0.0
1616,1616,0.5965090232866858,0.6,1.0,259.0,599.0,1.0,322.0,1,1.0,1.0
1617,1617,0.49788614897181926,0.5,-1.0,431.0,955.0,0.0,3614.0,0,-1.0,0.0
1618,1618,0.7025381917154724,0.7,-1.0,286.0,599.0,0.0,4115.0,0,-1.0,0.0
1619,1619,0.5730891473532506,0.6,1.0,363.0,875.0,1.0,182.0,1,1.0,1.0
1620,1620,0.3430749997290793,0.3,1.0,426.0,781.0,1.0,213.0,1,1.0,1.0
1621,1621,0.39210925079402303,0.4,1.0,342.0,986.0,1.0,252.0,1,1.0,1.0
1622,1622,-0.15534830219435747,-0.2,-1.0,325.0,607.0,0.0,4068.0,0,1.0,0.0
1623,1623,0.8050655050852392,0.8,-1.0,346.0,512.0,0.0,4142.0,0,-1.0,0.0
1624,1624,-0.19166530180569352,-0.2,-1.0,495.0,946.0,0.0,3559.0,0,1.0,0.0
1625,1625,0.23573761953283745,0.2,1.0,308.0,589.0,1.0,73.0,1,1.0,1.0
1626,1626,-0.28823465442217167,-0.3,1.0,415.0,751.0,1.0,314.0,1,-1.0,-1.0
1627,1627,0.4644777226727631,0.5,1.0,336.0,660.0,1.0,414.0,1,1.0,1.0
1628,1628,-0.31505350759744766,-0.3,1.0,333.0,778.0,1.0,-461.0,1,-1.0,-1.0
1629,1629,0.4718837068247107,0.5,1.0,413.0,559.0,1.0,348.0,1,1.0,1.0
1630,1630,0.45177239140200454,0.5,-1.0,288.0,966.0,0.0,3746.0,0,-1.0,0.0
1631,1631,0.6419731381317529,0.6,-1.0,303.0,682.0,0.0,4015.0,0,-1.0,0.0
1632,1632,0.04179408585892841,0.0,1.0,327.0,629.0,0.0,4044.0,0,1.0,0.0
1633,1633,0.3993011700236738,0.4,-1.0,391.0,743.0,1.0,-414.0,0,-1.0,-1.0
1634,1634,-0.7221836930146158,-0.7,1.0,438.0,911.0,1.0,-489.0,1,-1.0,-1.0
1635,1635,-0.5367758865676404,-0.5,-1.0,424.0,767.0,0.0,3809.0,0,1.0,0.0
1636,1636,0.8728658008364322,0.9,-1.0,291.0,566.0,1.0,-127.0,0,-1.0,-1.0
1637,1637,-0.4847150976157893,-0.5,-1.0,460.0,942.0,0.0,3598.0,0,1.0,0.0
1638,1638,-0.4294652456728692,-0.4,-1.0,457.0,811.0,0.0,3732.0,0,1.0,0.0
1639,1639,0.11408771335009693,0.1,1.0,384.0,707.0,1.0,2579.0,1,1.0,1.0
1640,1640,-0.48069166565400956,-0.5,1.0,419.0,598.0,1.0,153.0,1,-1.0,-1.0
1641,1641,-0.4064737172246949,-0.4,1.0,490.0,741.0,1.0,229.0,1,-1.0,-1.0
1642,1642,0.7358606507994404,0.7,1.0,261.0,668.0,1.0,151.0,1,1.0,1.0
1643,1643,0.7641414752552179,0.8,1.0,437.0,927.0,1.0,206.0,1,1.0,1.0
1644,1644,-0.14295738198707908,-0.1,-1.0,459.0,735.0,0.0,3806.0,0,1.0,0.0
1645,1645,-0.1948068217386557,-0.2,-1.0,394.0,865.0,0.0,3741.0,0,1.0,0.0
1646,1646,-0.07323305333838181,-0.1,-1.0,284.0,550.0,0.0,4166.0,0,1.0,0.0
1647,1647,-0.11276804845370336,-0.1,-1.0,343.0,968.0,0.0,3689.0,0,1.0,0.0
1648,1648,0.05423126325054872,0.1,1.0,347.0,834.0,0.0,3819.0,0,1.0,0.0
1649,1649,0.1527652319897549,0.2,1.0,389.0,740.0,1.0,1481.0,1,1.0,1.0
1650,1650,0.2992045521449084,0.3,-1.0,299.0,608.0,1.0,-347.0,0,-1.0,-1.0
1651,1651,0.08169427832672072,0.1,-1.0,459.0,955.0,1.0,-794.0,0,-1.0,-1.0
1652,1652,0.21208463606837713,0.2,-1.0,436.0,609.0,0.0,3955.0,0,-1.0,0.0
1653,1653,0.15884445470515296,0.2,1.0,435.0,924.0,1.0,2901.0,1,1.0,1.0
1654,1654,-0.8759278779334492,-0.9,1.0,479.0,585.0,1.0,-154.0,1,-1.0,-1.0
1655,1655,-0.1659699035243113,-0.2,1.0,483.0,618.0,1.0,-311.0,1,-1.0,-1.0
1656,1656,-0.044191763533506734,-0.0,-1.0,455.0,764.0,0.0,3781.0,0,1.0,0.0
1657,1657,-0.3611316172087071,-0.4,1.0,487.0,834.0,1.0,109.0,1,-1.0,-1.0
1658,1658,-0.009032006412113436,-0.0,-1.0,340.0,838.0,0.0,3822.0,0,1.0,0.0
1659,1659,-0.627837905837438,-0.6,-1.0,410.0,717.0,0.0,3873.0,0,1.0,0.0
1660,1660,0.1049975144379528,0.1,1.0,489.0,910.0,0.0,3601.0,0,1.0,0.0
1661,1661,-0.3411839498436131,-0.3,1.0,290.0,960.0,1.0,-830.0,1,-1.0,-1.0
1662,1662,-0.5106116643804748,-0.5,1.0,418.0,505.0,1.0,57.0,1,-1.0,-1.0
1663,1663,0.6618169441705853,0.7,1.0,314.0,849.0,1.0,217.0,1,1.0,1.0
1664,1664,-0.7001801708885242,-0.7,-1.0,403.0,953.0,0.0,3644.0,0,1.0,0.0
1665,1665,-0.6576418849013126,-0.7,-1.0,463.0,765.0,1.0,-758.0,0,1.0,1.0
1666,1666,-0.3252908503040084,-0.3,1.0,438.0,759.0,1.0,693.0,1,-1.0,-1.0
1667,1667,-0.5593726270489389,-0.6,-1.0,462.0,633.0,1.0,-735.0,0,1.0,1.0
1668,1668,-0.13069680917793214,-0.1,1.0,340.0,903.0,1.0,-563.0,1,-1.0,-1.0
1669,1669,-0.4478787912674738,-0.4,1.0,419.0,595.0,1.0,266.0,1,-1.0,-1.0
1670,1670,-0.5800209407753143,-0.6,-1.0,403.0,893.0,0.0,3704.0,0,1.0,0.0
1671,1671,-0.44974085471404124,-0.4,1.0,294.0,927.0,1.0,99.0,1,-1.0,-1.0
1672,1672,-0.8925741485696059,-0.9,-1.0,337.0,680.0,0.0,3983.0,0,1.0,0.0
1673,1673,-0.421666139757016,-0.4,-1.0,478.0,525.0,0.0,3997.0,0,1.0,0.0
1674,1674,0.1375713355597029,0.1,1.0,476.0,605.0,1.0,169.0,1,1.0,1.0
1675,1675,-0.7209896263911255,-0.7,-1.0,369.0,945.0,0.0,3686.0,0,1.0,0.0
1676,1676,-0.18476548472626597,-0.2,-1.0,333.0,670.0,0.0,3997.0,0,1.0,0.0
1677,1677,0.5023002868558878,0.5,-1.0,382.0,610.0,1.0,-442.0,0,-1.0,-1.0
1678,1678,0.182235036753975,0.2,1.0,479.0,949.0,1.0,972.0,1,1.0,1.0
1679,1679,-0.3898845613083195,-0.4,1.0,263.0,712.0,1.0,-535.0,1,-1.0,-1.0
1680,1680,0.6955309743160011,0.7,-1.0,409.0,708.0,0.0,3883.0,0,-1.0,0.0
1681,1681,0.04681422094580501,0.0,-1.0,322.0,950.0,1.0,48.0,0,-1.0,-1.0
1682,1682,-0.450538650329727,-0.5,-1.0,483.0,819.0,0.0,3698.0,0,1.0,0.0
1683,1683,0.31673765803601983,0.3,-1.0,365.0,719.0,0.0,3916.0,0,-1.0,0.0
1684,1684,-0.2762716650403234,-0.3,1.0,295.0,776.0,1.0,599.0,1,-1.0,-1.0
1685,1685,0.030640326935066353,0.0,1.0,490.0,627.0,0.0,3883.0,0,1.0,0.0
1686,1686,0.36292049621238076,0.4,1.0,343.0,578.0,1.0,369.0,1,1.0,1.0
1687,1687,0.7633398066413773,0.8,1.0,477.0,796.0,1.0,-513.0,1,1.0,1.0
1688,1688,-0.08452383154630483,-0.1,-1.0,324.0,582.0,0.0,4094.0,0,1.0,0.0
1689,1689,0.10722823628747313,0.1,1.0,465.0,615.0,1.0,1360.0,1,1.0,1.0
1690,1690,-0.5281478290075337,-0.5,-1.0,469.0,733.0,0.0,3798.0,0,1.0,0.0
1691,1691,0.11005034013108095,0.1,-1.0,498.0,769.0,0.0,3733.0,0,-1.0,0.0
1692,1692,0.2603791629201003,0.3,-1.0,298.0,930.0,1.0,12.0,0,-1.0,-1.0
1693,1693,-0.13465341897512506,-0.1,-1.0,313.0,770.0,0.0,3917.0,0,1.0,0.0
1694,1694,0.04266367088115719,0.0,1.0,460.0,903.0,0.0,3637.0,0,1.0,0.0
1695,1695,-0.2418594059714989,-0.2,-1.0,462.0,824.0,0.0,3714.0,0,1.0,0.0
1696,1696,0.6175637094613443,0.6,-1.0,481.0,541.0,0.0,3978.0,0,-1.0,0.0
1697,1697,0.4037945829359332,0.4,1.0,365.0,912.0,1.0,113.0,1,1.0,1.0
1698,1698,-0.13839031414735725,-0.1,-1.0,488.0,940.0,0.0,3572.0,0,1.0,0.0
1699,1699,-0.7538661960020621,-0.8,1.0,326.0,956.0,1.0,128.0,1,-1.0,-1.0
1700,1700,0.48059029197645875,0.5,-1.0,452.0,562.0,1.0,-464.0,0,-1.0,-1.0
1701,1701,-0.25089662231186205,-0.3,1.0,430.0,950.0,1.0,-740.0,1,-1.0,-1.0
1702,1702,-0.8605792029637951,-0.9,1.0,280.0,820.0,1.0,-420.0,1,-1.0,-1.0
1703,1703,0.5510030126790363,0.6,1.0,349.0,822.0,1.0,169.0,1,1.0,1.0
1704,1704,0.5057668882137011,0.5,1.0,298.0,602.0,1.0,210.0,1,1.0,1.0
1705,1705,-0.8420785434092128,-0.8,-1.0,342.0,670.0,0.0,3988.0,0,1.0,0.0
1706,1706,-0.8859688342708253,-0.9,-1.0,391.0,791.0,1.0,-832.0,0,1.0,1.0
1707,1707,-0.47429625334167613,-0.5,1.0,483.0,635.0,1.0,232.0,1,-1.0,-1.0
1708,1708,0.03931993398264444,0.0,-1.0,305.0,956.0,0.0,3739.0,0,-1.0,0.0
1709,1709,-0.8451604414831241,-0.8,-1.0,451.0,611.0,0.0,3938.0,0,1.0,0.0
