,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,init_y_left,init_y_right
245,245,-0.6366756520289294,-0.6,1,344.0,974.0,1.0,212.0,1,0.47679567721215216,0.47679567721215216
246,246,-0.5450723084749711,-0.5,1,367.0,618.0,0.0,285.0,0,0.13522230305674993,0.13522230305674993
247,247,0.4974230286358925,0.5,0,445.0,563.0,0.0,522.0,1,0.2003159441331378,0.2003159441331378
248,248,-0.1628285976130157,-0.2,1,437.0,907.0,1.0,356.0,1,0.07562382193257144,0.07562382193257144
249,249,0.6476999236826995,0.6,0,368.0,745.0,0.0,307.0,1,0.3332228760623354,0.3332228760623354
250,250,0.8555518222547716,0.9,0,284.0,915.0,0.0,711.0,1,0.18918575653609487,0.18918575653609487
251,251,-0.06221385861792106,-0.1,1,257.0,680.0,1.0,693.0,1,0.42561041521765003,0.42561041521765003
252,252,0.4687401715133419,0.5,0,482.0,885.0,1.0,263.0,0,0.3607477688163297,0.3607477688163297
253,253,-0.6341594422017487,-0.6,1,335.0,633.0,1.0,152.0,1,0.2689816408402806,0.2689816408402806
254,254,-0.038225686129497616,-0.0,1,340.0,561.0,0.0,269.0,0,0.22295232615925054,0.22295232615925054
255,255,0.3322828952907164,0.3,0,349.0,762.0,1.0,419.0,0,0.2468422404132541,0.2468422404132541
256,256,0.572776354125909,0.6,0,441.0,664.0,0.0,265.0,1,0.3105251181564865,0.3105251181564865
257,257,-0.6251956851371412,-0.6,1,331.0,533.0,1.0,176.0,1,0.3743983936045994,0.3743983936045994
258,258,0.9696553409715878,1.0,0,478.0,715.0,0.0,177.0,1,0.22155844918498002,0.22155844918498002
259,259,-0.8354595338128883,-0.8,1,318.0,655.0,1.0,207.0,1,0.398840232001824,0.398840232001824
260,260,-0.038958766974526826,-0.0,1,488.0,910.0,0.0,72.0,0,0.2352991535461496,0.2352991535461496
261,261,-0.4789596487065899,-0.5,1,319.0,682.0,1.0,349.0,1,0.2797493500777759,0.2797493500777759
262,262,0.22226245344640905,0.2,0,377.0,597.0,0.0,416.0,1,0.43712949971984094,0.43712949971984094
263,263,-0.8526994014339178,-0.9,1,346.0,753.0,0.0,321.0,0,0.456734983660165,0.456734983660165
264,264,0.343598865579809,0.3,0,392.0,862.0,0.0,246.0,1,0.1567774933385323,0.1567774933385323
265,265,-0.3611106729548088,-0.4,1,425.0,936.0,1.0,279.0,1,0.3913968178605188,0.3913968178605188
266,266,-0.9383968664376787,-0.9,1,410.0,916.0,1.0,224.0,1,0.11097900528550214,0.11097900528550214
267,267,-0.35602942930985293,-0.4,1,271.0,504.0,1.0,775.0,1,0.15373775317723865,0.15373775317723865
268,268,0.14531266434175638,0.1,0,439.0,751.0,1.0,910.0,0,0.29606882561491055,0.29606882561491055
269,269,-0.2244283939765377,-0.2,1,351.0,531.0,1.0,948.0,1,0.4547688084430953,0.4547688084430953
270,270,0.477944074552769,0.5,0,255.0,504.0,0.0,201.0,1,0.31984569211330033,0.31984569211330033
271,271,-0.9734189430296138,-1.0,1,493.0,715.0,1.0,552.0,1,0.4169004102074582,0.4169004102074582
272,272,-0.7679859329618111,-0.8,1,369.0,867.0,1.0,114.0,1,0.12006185898226551,0.12006185898226551
273,273,0.821250711099887,0.8,0,370.0,916.0,0.0,144.0,1,0.13319122846689868,0.13319122846689868
274,274,-0.9420711104322692,-0.9,1,291.0,617.0,1.0,252.0,1,0.4073800892260714,0.4073800892260714
275,275,0.9584044509715635,1.0,0,419.0,933.0,0.0,258.0,1,0.41489533346570123,0.41489533346570123
276,276,-0.9291096889893904,-0.9,1,416.0,813.0,1.0,161.0,1,0.3157315569294797,0.3157315569294797
277,277,-0.054943444758408067,-0.1,1,357.0,571.0,1.0,142.0,1,0.15732115872227903,0.15732115872227903
278,278,-0.6985545614626893,-0.7,1,488.0,757.0,1.0,175.0,1,0.12473194767628398,0.12473194767628398
279,279,-0.6189379055863129,-0.6,1,414.0,979.0,1.0,327.0,1,0.04087066805478745,0.04087066805478745
280,280,0.41071289835641034,0.4,0,336.0,830.0,0.0,144.0,1,0.01571004125450426,0.01571004125450426
281,281,0.46992154891223437,0.5,0,393.0,790.0,0.0,387.0,1,0.2679758272218292,0.2679758272218292
282,282,0.8621757467946889,0.9,0,473.0,671.0,0.0,106.0,1,0.31635616728787724,0.31635616728787724
283,283,-0.3076780978167015,-0.3,1,465.0,550.0,0.0,795.0,0,0.08782515483719022,0.08782515483719022
284,284,0.30407088209315325,0.3,0,274.0,761.0,0.0,215.0,1,0.21878960803612968,0.21878960803612968
285,285,-0.9180533186370416,-0.9,1,412.0,694.0,1.0,94.0,1,0.3821915490541534,0.3821915490541534
286,286,-0.49338849157695797,-0.5,1,345.0,769.0,1.0,326.0,1,0.25021388459089017,0.25021388459089017
287,287,-0.7346041964392926,-0.7,1,413.0,609.0,1.0,538.0,1,0.4453032958691006,0.4453032958691006
288,288,0.7011283342773089,0.7,0,491.0,557.0,0.0,232.0,1,0.4080644847242022,0.4080644847242022
289,289,-0.08131181503529339,-0.1,1,265.0,526.0,0.0,179.0,0,0.03354951414451374,0.03354951414451374
290,290,0.9598606643126224,1.0,0,384.0,994.0,0.0,212.0,1,0.1075941480029467,0.1075941480029467
291,291,-0.14246265454357365,-0.1,1,375.0,638.0,1.0,177.0,1,0.30443812354218797,0.30443812354218797
292,292,0.8512095272302722,0.9,0,259.0,924.0,0.0,407.0,1,0.17100477930214047,0.17100477930214047
293,293,-0.514414603588851,-0.5,1,352.0,781.0,1.0,257.0,1,0.26710668640019586,0.26710668640019586
294,294,0.8050500814143555,0.8,0,452.0,930.0,0.0,448.0,1,0.3869025032778724,0.3869025032778724
295,295,0.36400579502377717,0.4,0,493.0,677.0,0.0,240.0,1,0.45538521865963677,0.45538521865963677
296,296,0.6281228834574031,0.6,0,428.0,581.0,0.0,701.0,1,0.029383591435708012,0.029383591435708012
297,297,-0.3740464966792205,-0.4,1,406.0,970.0,0.0,194.0,0,0.008702246609066655,0.008702246609066655
298,298,0.15073503792209264,0.2,0,326.0,864.0,1.0,340.0,0,0.010944131561404447,0.010944131561404447
299,299,-0.9984302155983928,-1.0,1,313.0,501.0,1.0,416.0,1,0.32923931832597275,0.32923931832597275
300,300,0.07439845415162583,0.1,0,287.0,546.0,1.0,87.0,0,0.11801465766085883,0.11801465766085883
301,301,0.6594867081988613,0.7,0,280.0,947.0,0.0,183.0,1,0.44408610502231655,0.44408610502231655
302,302,-0.685436126824813,-0.7,1,480.0,879.0,1.0,331.0,1,0.08510959157528253,0.08510959157528253
303,303,-0.850807830792043,-0.9,1,346.0,772.0,1.0,82.0,1,0.2544384036229928,0.2544384036229928
304,304,0.2579104489069921,0.3,0,487.0,764.0,1.0,539.0,0,0.007117268856134729,0.007117268856134729
305,305,-0.7274833085566168,-0.7,1,459.0,983.0,1.0,328.0,1,0.3703551584506036,0.3703551584506036
306,306,-0.11108212238355542,-0.1,1,320.0,908.0,0.0,142.0,0,0.063630291564792,0.063630291564792
307,307,-0.5938779101902958,-0.6,1,371.0,679.0,1.0,600.0,1,0.21553684778441917,0.21553684778441917
308,308,0.07570075425758005,0.1,0,445.0,656.0,1.0,269.0,0,0.23544280335897455,0.23544280335897455
309,309,0.6615959017865205,0.7,0,405.0,714.0,0.0,291.0,1,0.44810266037396446,0.44810266037396446
310,310,-0.18876443378022234,-0.2,1,432.0,542.0,1.0,266.0,1,0.016519633199036543,0.016519633199036543
311,311,-0.33384487518322414,-0.3,1,430.0,977.0,1.0,403.0,1,0.05930849363833346,0.05930849363833346
312,312,0.16073190750308197,0.2,0,349.0,684.0,0.0,457.0,1,0.11708556145509269,0.11708556145509269
313,313,0.7056260746134773,0.7,0,424.0,582.0,0.0,204.0,1,0.35966116415319316,0.35966116415319316
314,314,-0.14731283982991927,-0.1,1,356.0,655.0,1.0,269.0,1,0.1415592868306259,0.1415592868306259
315,315,0.1303573737029049,0.1,0,269.0,679.0,1.0,212.0,0,0.0492552333628925,0.0492552333628925
316,316,0.453563361416365,0.5,0,279.0,717.0,0.0,1334.0,1,0.44265065105785084,0.44265065105785084
317,317,-0.5059403784939973,-0.5,1,302.0,907.0,1.0,261.0,1,0.15259004487386746,0.15259004487386746
318,318,0.42557779642198135,0.4,0,368.0,956.0,1.0,1276.0,0,0.04982672096635948,0.04982672096635948
319,319,0.2378600613863,0.2,0,484.0,619.0,1.0,567.0,0,0.37280957727446806,0.37280957727446806
320,320,-0.9096732088119204,-0.9,1,454.0,516.0,1.0,150.0,1,0.06623386741396203,0.06623386741396203
321,321,-0.2842626428394821,-0.3,1,468.0,961.0,1.0,241.0,1,0.43855606162529254,0.43855606162529254
322,322,-0.44305872181254036,-0.4,1,446.0,928.0,1.0,756.0,1,0.15986855700919445,0.15986855700919445
323,323,-0.5189719920637426,-0.5,1,453.0,508.0,0.0,429.0,0,0.14551719010628622,0.14551719010628622
324,324,-0.010444267761380521,-0.0,1,340.0,830.0,1.0,620.0,1,0.4775655989475894,0.4775655989475894
325,325,-0.24183873930776678,-0.2,1,484.0,755.0,1.0,121.0,1,0.4163565064412367,0.4163565064412367
326,326,-0.8887751374284694,-0.9,1,469.0,902.0,1.0,129.0,1,0.2833501963404409,0.2833501963404409
327,327,0.24778433889244011,0.2,0,376.0,671.0,1.0,73.0,0,0.3289787932263866,0.3289787932263866
328,328,-0.8854846639568834,-0.9,1,435.0,818.0,1.0,177.0,1,0.20313019216991984,0.20313019216991984
329,329,0.609672269583168,0.6,0,436.0,976.0,0.0,668.0,1,0.3455526119167758,0.3455526119167758
330,330,0.8525757757770067,0.9,0,346.0,651.0,0.0,173.0,1,0.09377276472517931,0.09377276472517931
331,331,-0.9190386086433047,-0.9,1,338.0,678.0,1.0,314.0,1,0.359659482615399,0.359659482615399
332,332,0.8453038065607124,0.8,0,474.0,500.0,0.0,146.0,1,0.180138828658651,0.180138828658651
333,333,0.7233039749185066,0.7,0,388.0,899.0,0.0,63.0,1,0.22541873081852432,0.22541873081852432
334,334,-0.1888260823913226,-0.2,1,333.0,886.0,1.0,1041.0,1,0.01875386445792332,0.01875386445792332
335,335,-0.021534967792557147,-0.0,1,312.0,894.0,1.0,844.0,1,0.3188408516386449,0.3188408516386449
336,336,-0.9939798586241062,-1.0,1,351.0,795.0,1.0,154.0,1,0.3649418398080914,0.3649418398080914
337,337,0.4339937904178244,0.4,0,295.0,990.0,1.0,125.0,0,0.16746721054353508,0.16746721054353508
338,338,-0.2847848058229807,-0.3,1,418.0,925.0,1.0,207.0,1,0.4867828494820524,0.4867828494820524
339,339,-0.9721019063147587,-1.0,1,409.0,827.0,1.0,224.0,1,0.11501756041095124,0.11501756041095124
340,340,0.8677024107071327,0.9,0,499.0,592.0,0.0,169.0,1,0.16551510148094756,0.16551510148094756
341,341,-0.32799231297189957,-0.3,1,476.0,756.0,1.0,478.0,1,0.3017247097805393,0.3017247097805393
342,342,-0.9137276140456239,-0.9,1,395.0,657.0,1.0,268.0,1,0.18064329717617278,0.18064329717617278
343,343,0.7257061204853186,0.7,0,288.0,991.0,0.0,221.0,1,0.1588171069033253,0.1588171069033253
344,344,-0.652526079887014,-0.7,1,428.0,945.0,1.0,537.0,1,0.3239760139621657,0.3239760139621657
345,345,0.9470890792957065,0.9,0,423.0,704.0,0.0,253.0,1,0.37468030199510216,0.37468030199510216
346,346,0.8908616301863013,0.9,0,368.0,853.0,1.0,149.0,0,0.33611414030120895,0.33611414030120895
347,347,0.7981836029531473,0.8,0,443.0,588.0,0.0,309.0,1,0.23014961458031813,0.23014961458031813
348,348,-0.9207018202888313,-0.9,1,443.0,959.0,1.0,338.0,1,0.30104164114803794,0.30104164114803794
349,349,0.12601713724105368,0.1,0,473.0,699.0,1.0,618.0,0,0.4242714426056225,0.4242714426056225
350,350,-0.8258404654967899,-0.8,1,404.0,848.0,1.0,178.0,1,0.2837195307247303,0.2837195307247303
351,351,-0.8629908003909741,-0.9,1,482.0,892.0,1.0,246.0,1,0.4953977264630663,0.4953977264630663
352,352,-0.3905171154827858,-0.4,1,261.0,994.0,1.0,155.0,1,0.29294401712584806,0.29294401712584806
353,353,-0.9864451145250179,-1.0,1,359.0,608.0,1.0,93.0,1,0.028003877707822533,0.028003877707822533
354,354,0.23395634894389272,0.2,0,480.0,711.0,0.0,259.0,1,0.3747075811251999,0.3747075811251999
355,355,-0.9523881214995153,-1.0,1,449.0,696.0,1.0,165.0,1,0.05297020479996928,0.05297020479996928
356,356,-0.47781605833573537,-0.5,1,331.0,877.0,1.0,232.0,1,0.0016798104543832015,0.0016798104543832015
357,357,-0.5789687740928218,-0.6,1,360.0,884.0,1.0,186.0,1,0.3285404953560061,0.3285404953560061
358,358,0.8052050569008076,0.8,0,376.0,600.0,0.0,154.0,1,0.16077324107419416,0.16077324107419416
359,359,-0.28843092884587973,-0.3,1,407.0,860.0,1.0,143.0,1,0.2240125239035206,0.2240125239035206
360,360,0.22810959453770008,0.2,0,345.0,835.0,0.0,830.0,1,0.04426642403684816,0.04426642403684816
361,361,0.9933530832249269,1.0,0,461.0,582.0,0.0,237.0,1,0.4061909733571343,0.4061909733571343
362,362,-0.8029350868131004,-0.8,1,463.0,858.0,1.0,119.0,1,0.1960000755731458,0.1960000755731458
363,363,0.43535962326723165,0.4,0,409.0,694.0,1.0,627.0,0,0.01664861990058769,0.01664861990058769
364,364,-0.8759878165836337,-0.9,1,337.0,726.0,1.0,277.0,1,0.12475625209428004,0.12475625209428004
365,365,0.13037664900407275,0.1,0,392.0,797.0,1.0,41.0,0,0.472460925670767,0.472460925670767
366,366,0.9102063149402746,0.9,0,329.0,529.0,0.0,122.0,1,0.20022234639605496,0.20022234639605496
367,367,-0.9997197626449559,-1.0,1,306.0,958.0,1.0,186.0,1,0.4061943131076246,0.4061943131076246
368,368,-0.9224372747377292,-0.9,1,444.0,997.0,1.0,179.0,1,0.40782630107729656,0.40782630107729656
369,369,0.3649894504200475,0.4,0,415.0,505.0,0.0,190.0,1,0.3707629181898599,0.3707629181898599
370,370,-0.9850114159393037,-1.0,1,494.0,647.0,1.0,329.0,1,0.4154737868341042,0.4154737868341042
371,371,0.8171812918101753,0.8,0,415.0,807.0,0.0,168.0,1,0.06059457530849155,0.06059457530849155
372,372,-0.7107776201065215,-0.7,1,463.0,746.0,1.0,271.0,1,0.2849543871387056,0.2849543871387056
373,373,0.4726954199290814,0.5,0,338.0,645.0,1.0,527.0,0,0.1527669932222938,0.1527669932222938
374,374,0.809150831285046,0.8,0,420.0,528.0,0.0,242.0,1,0.30112101435789507,0.30112101435789507
375,375,0.5313380260908585,0.5,0,392.0,837.0,0.0,61.0,1,0.2989623579924235,0.2989623579924235
376,376,-0.8064847773161932,-0.8,1,380.0,634.0,1.0,106.0,1,0.12200239676636332,0.12200239676636332
377,377,-0.23110577216011263,-0.2,1,274.0,625.0,0.0,521.0,0,0.03244380536881908,0.03244380536881908
378,378,0.38300913746616905,0.4,0,257.0,921.0,0.0,472.0,1,0.41001147206696675,0.41001147206696675
379,379,0.12359534762686608,0.1,0,465.0,857.0,1.0,188.0,0,0.22126686710151416,0.22126686710151416
380,380,-0.12367081734104879,-0.1,1,276.0,809.0,1.0,175.0,1,0.08727647690339163,0.08727647690339163
381,381,-0.36987682481807393,-0.4,1,493.0,971.0,1.0,346.0,1,0.4108881283977372,0.4108881283977372
382,382,0.6201518457626325,0.6,0,414.0,574.0,0.0,212.0,1,0.4109702056101994,0.4109702056101994
383,383,-0.45272676766344166,-0.5,1,477.0,910.0,1.0,443.0,1,0.018920571458092672,0.018920571458092672
384,384,0.7264602217901859,0.7,0,329.0,993.0,0.0,368.0,1,0.07523658762866664,0.07523658762866664
385,385,-0.13196131070658423,-0.1,1,423.0,785.0,1.0,472.0,1,0.15802532318352813,0.15802532318352813
386,386,-0.7684273675637354,-0.8,1,385.0,731.0,1.0,364.0,1,0.15818592269697185,0.15818592269697185
387,387,0.536615784448135,0.5,0,467.0,734.0,0.0,139.0,1,0.4582381222301846,0.4582381222301846
388,388,-0.29132936713212887,-0.3,1,331.0,637.0,0.0,222.0,0,0.33763894985487164,0.33763894985487164
389,389,0.3458963416036738,0.3,0,338.0,957.0,1.0,795.0,0,0.26099947784240235,0.26099947784240235
390,390,-0.8291123771566442,-0.8,1,497.0,515.0,1.0,188.0,1,0.24206560523486942,0.24206560523486942
391,391,0.4002350893627009,0.4,0,261.0,701.0,0.0,458.0,1,3.5662020409499284e-06,3.5662020409499284e-06
392,392,-0.22431479045646352,-0.2,1,323.0,651.0,1.0,526.0,1,0.42472146479235806,0.42472146479235806
393,393,-0.25468731719749615,-0.3,1,250.0,900.0,1.0,270.0,1,0.24456891032369588,0.24456891032369588
394,394,0.5612051895566073,0.6,0,261.0,691.0,1.0,538.0,0,0.4630553543806976,0.4630553543806976
395,395,0.7647535463707142,0.8,0,458.0,708.0,0.0,484.0,1,0.23247357526315537,0.23247357526315537
396,396,-0.9184689864695215,-0.9,1,449.0,962.0,1.0,149.0,1,0.2727821159947388,0.2727821159947388
397,397,-0.2132438971366568,-0.2,1,312.0,766.0,1.0,1322.0,1,0.0784123343920638,0.0784123343920638
398,398,0.9771356661139332,1.0,0,391.0,931.0,0.0,358.0,1,0.3670927647906148,0.3670927647906148
399,399,0.30089538031627083,0.3,0,460.0,901.0,0.0,159.0,1,0.11204825774458405,0.11204825774458405
400,400,-0.02678082149053229,-0.0,1,308.0,845.0,1.0,117.0,1,0.26946867132064717,0.26946867132064717
401,401,0.26922678163854896,0.3,0,302.0,896.0,0.0,202.0,1,0.2892902738777636,0.2892902738777636
402,402,0.09682763005448014,0.1,0,349.0,817.0,0.0,1324.0,1,0.11033683663710703,0.11033683663710703
403,403,-0.439419450894714,-0.4,1,277.0,648.0,1.0,735.0,1,0.4221841306857771,0.4221841306857771
404,404,-0.3305153943679544,-0.3,1,348.0,947.0,1.0,145.0,1,0.4769327922989494,0.4769327922989494
405,405,-0.8343405866905733,-0.8,1,285.0,612.0,1.0,223.0,1,0.29726703207838207,0.29726703207838207
406,406,-0.9379169391771789,-0.9,1,366.0,984.0,1.0,270.0,1,0.4631804417708966,0.4631804417708966
407,407,-0.7718152739746234,-0.8,1,409.0,705.0,1.0,316.0,1,0.2944758085307247,0.2944758085307247
408,408,0.6969866471644577,0.7,0,382.0,734.0,0.0,174.0,1,0.49110959760033285,0.49110959760033285
409,409,-0.6508476607157718,-0.7,1,373.0,661.0,1.0,286.0,1,0.2254463037139502,0.2254463037139502
410,410,0.1116049830812953,0.1,0,428.0,869.0,0.0,183.0,1,0.2773994230772983,0.2773994230772983
411,411,-0.8627111873783992,-0.9,1,267.0,898.0,1.0,185.0,1,0.145380200940895,0.145380200940895
412,412,0.16024485546934764,0.2,0,287.0,653.0,0.0,200.0,1,0.14672467600478262,0.14672467600478262
413,413,-0.5156769277919546,-0.5,1,270.0,565.0,1.0,185.0,1,0.14674685994159542,0.14674685994159542
414,414,-0.030047589693170007,-0.0,1,476.0,961.0,1.0,873.0,1,0.0012917154508693685,0.0012917154508693685
415,415,0.8487876160489256,0.8,0,410.0,749.0,0.0,211.0,1,0.4659835532560278,0.4659835532560278
416,416,0.20436360096806183,0.2,0,468.0,686.0,0.0,1126.0,1,0.29235909985602876,0.29235909985602876
417,417,-0.7129278290868897,-0.7,1,448.0,724.0,1.0,698.0,1,0.21163921646404704,0.21163921646404704
418,418,-0.6841008372732551,-0.7,1,445.0,886.0,1.0,99.0,1,0.15895470301186942,0.15895470301186942
419,419,0.9400864590792886,0.9,0,396.0,761.0,0.0,253.0,1,0.11698881489758145,0.11698881489758145
420,420,0.018489008854420064,0.0,0,450.0,741.0,1.0,389.0,0,0.2625335336160014,0.2625335336160014
421,421,-0.7606207051479421,-0.8,1,388.0,531.0,1.0,141.0,1,0.1577095607430689,0.1577095607430689
422,422,0.9349350620740982,0.9,0,345.0,991.0,0.0,324.0,1,0.480969854765494,0.480969854765494
423,423,-0.8191186589814379,-0.8,1,444.0,946.0,1.0,280.0,1,0.21222417631973833,0.21222417631973833
424,424,0.2989431710282999,0.3,0,489.0,503.0,1.0,188.0,0,0.4513441696509857,0.4513441696509857
425,425,-0.6238497151319025,-0.6,1,287.0,789.0,1.0,164.0,1,0.2952245136251765,0.2952245136251765
426,426,-0.953812142998258,-1.0,1,472.0,739.0,1.0,159.0,1,0.2713824479705899,0.2713824479705899
427,427,-0.9885767740793652,-1.0,1,452.0,752.0,1.0,226.0,1,0.3434979506112473,0.3434979506112473
428,428,-0.002954628401209858,-0.0,1,411.0,612.0,0.0,147.0,0,0.18920839241356996,0.18920839241356996
429,429,0.918965147631879,0.9,0,324.0,547.0,0.0,249.0,1,0.4590939412324147,0.4590939412324147
430,430,0.18648841139381944,0.2,0,268.0,748.0,0.0,184.0,1,0.10276143988589037,0.10276143988589037
431,431,0.4022182693450984,0.4,0,468.0,914.0,1.0,218.0,0,0.4864626493372294,0.4864626493372294
432,432,-0.5730589145505958,-0.6,1,467.0,551.0,1.0,182.0,1,0.3085303759398259,0.3085303759398259
433,433,-0.5436909718629979,-0.5,1,338.0,819.0,1.0,63.0,1,0.050495284026119636,0.050495284026119636
434,434,-0.8427837303228516,-0.8,1,369.0,698.0,1.0,243.0,1,0.17393133968773927,0.17393133968773927
435,435,0.20731807617522535,0.2,0,414.0,594.0,1.0,912.0,0,0.11638525772408576,0.11638525772408576
436,436,-0.5468174245982103,-0.5,1,460.0,568.0,1.0,552.0,1,0.13330299931721556,0.13330299931721556
437,437,0.10158845417557605,0.1,0,315.0,713.0,0.0,272.0,1,0.09021500631312174,0.09021500631312174
438,438,0.5831401113597225,0.6,0,367.0,938.0,0.0,385.0,1,0.08651035461362849,0.08651035461362849
439,439,-0.3799505464837223,-0.4,1,472.0,551.0,1.0,327.0,1,0.16567989735277883,0.16567989735277883
440,440,-0.060329756019049885,-0.1,1,340.0,580.0,1.0,510.0,1,0.05266465229911299,0.05266465229911299
441,441,0.5223281544938039,0.5,0,408.0,554.0,0.0,148.0,1,0.25169883323495446,0.25169883323495446
442,442,-0.5039806660526485,-0.5,1,362.0,690.0,1.0,188.0,1,0.08657576523630356,0.08657576523630356
443,443,0.8444535470568093,0.8,0,467.0,846.0,0.0,157.0,1,0.2592909394143732,0.2592909394143732
444,444,-0.8771620281990324,-0.9,1,368.0,980.0,1.0,102.0,1,0.2851509592261062,0.2851509592261062
445,445,-0.8136010032160157,-0.8,1,374.0,909.0,1.0,157.0,1,0.10627469829884306,0.10627469829884306
446,446,0.9295744678259144,0.9,0,435.0,559.0,0.0,206.0,1,0.290821504768847,0.290821504768847
447,447,0.5960362617557868,0.6,0,319.0,911.0,0.0,150.0,1,0.34116448577756525,0.34116448577756525
448,448,-0.2826944699790648,-0.3,1,478.0,648.0,1.0,184.0,1,0.42940982570796854,0.42940982570796854
449,449,0.7053272091578309,0.7,0,283.0,738.0,0.0,509.0,1,0.4532055519824972,0.4532055519824972
450,450,0.15657577019622382,0.2,0,424.0,597.0,0.0,629.0,1,0.004981384711405523,0.004981384711405523
451,451,-0.7316123002312256,-0.7,1,368.0,618.0,1.0,664.0,1,0.35449085071805386,0.35449085071805386
452,452,0.5499707557410287,0.5,0,408.0,537.0,0.0,365.0,1,0.1897193467589917,0.1897193467589917
453,453,-0.6040749622318586,-0.6,1,355.0,735.0,1.0,730.0,1,0.29558001072737966,0.29558001072737966
454,454,0.4764018255886986,0.5,0,273.0,930.0,0.0,107.0,1,0.17348385779655984,0.17348385779655984
455,455,-0.7618113444272754,-0.8,1,440.0,636.0,1.0,104.0,1,0.23017634206689286,0.23017634206689286
456,456,-0.578792073429742,-0.6,1,396.0,558.0,1.0,226.0,1,0.3532399023957073,0.3532399023957073
457,457,0.2599123896698283,0.3,0,371.0,697.0,0.0,182.0,1,0.3427703123291727,0.3427703123291727
458,458,-0.40937201170494,-0.4,1,273.0,869.0,1.0,338.0,1,0.25464668631218446,0.25464668631218446
459,459,0.7846075583374541,0.8,0,412.0,851.0,0.0,167.0,1,0.155512453045553,0.155512453045553
460,460,-0.6314647068337944,-0.6,1,455.0,811.0,1.0,184.0,1,0.005160647994978007,0.005160647994978007
461,461,-0.7029869217587004,-0.7,1,291.0,748.0,1.0,241.0,1,0.3777874528203133,0.3777874528203133
462,462,0.4758176529166138,0.5,0,471.0,698.0,0.0,321.0,1,0.3323922979614139,0.3323922979614139
