,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision
0,0,0.5927311057384177,0.8,True,471.0,581.0,0.0,478.0,0
1,1,0.7627076290579324,0.9,True,446.0,511.0,0.0,253.0,0
2,2,-0.235444563814174,0.4,True,285.0,987.0,1.0,588.0,1
3,3,-0.4667709185349951,0.3,True,256.0,779.0,1.0,285.0,1
4,4,0.11453497965385995,0.6,True,476.0,886.0,0.0,438.0,0
5,5,0.559971675859884,0.8,True,262.0,996.0,0.0,392.0,0
6,6,0.6126555935182321,0.8,True,389.0,746.0,0.0,285.0,0
7,7,0.9935465393958467,1.0,True,351.0,697.0,0.0,222.0,0
8,8,-0.18013032547269758,0.4,True,422.0,952.0,1.0,556.0,1
9,9,-0.6144101957113548,0.2,True,431.0,838.0,1.0,231.0,1
10,10,0.7843493991903396,0.9,True,365.0,575.0,0.0,280.0,0
11,11,0.7736949816858196,0.9,True,312.0,984.0,0.0,244.0,0
12,12,-0.049488842096468755,0.5,True,468.0,651.0,1.0,711.0,1
13,13,0.27697571787719455,0.6,True,374.0,978.0,0.0,668.0,0
14,14,0.9618026012555567,1.0,True,404.0,873.0,0.0,233.0,0
15,15,0.6275555410184761,0.8,True,338.0,979.0,0.0,263.0,0
16,16,-0.6241208151007229,0.2,True,277.0,648.0,1.0,235.0,1
17,17,-0.8567023755820791,0.1,True,493.0,557.0,1.0,220.0,1
18,18,0.8890465002957262,0.9,True,477.0,888.0,0.0,215.0,0
19,19,0.9943670284687067,1.0,True,365.0,713.0,0.0,252.0,0
20,20,-0.11165346113628538,0.4,True,440.0,618.0,1.0,772.0,1
21,21,0.2535033051965403,0.6,True,294.0,563.0,0.0,513.0,0
22,22,-0.8212657109012227,0.1,True,307.0,842.0,1.0,261.0,1
23,23,-0.10178622395554071,0.4,True,254.0,684.0,1.0,922.0,1
24,24,0.24035588243459483,0.6,True,487.0,710.0,0.0,553.0,0
25,25,0.96229918950219,1.0,True,390.0,848.0,0.0,262.0,0
26,26,0.858371011229544,0.9,True,270.0,683.0,0.0,247.0,0
27,27,-0.3206765230848634,0.3,True,383.0,591.0,1.0,246.0,1
28,28,-0.6198796214545736,0.2,True,452.0,593.0,1.0,215.0,1
29,29,-0.9428898482728694,0.0,True,316.0,585.0,1.0,229.0,1
30,30,0.7766342991320614,0.9,True,351.0,793.0,0.0,256.0,0
31,31,-0.8607668302923119,0.1,True,368.0,940.0,1.0,232.0,1
32,32,-0.9988440006643173,0.0,True,337.0,996.0,1.0,217.0,1
33,33,0.4096537257184447,0.7,True,275.0,927.0,0.0,368.0,0
34,34,0.5899499713616778,0.8,True,482.0,829.0,0.0,279.0,0
35,35,-0.4616142593348118,0.3,True,371.0,858.0,1.0,221.0,1
36,36,0.9826370149974106,1.0,True,415.0,790.0,0.0,375.0,0
37,37,0.30720690510510495,0.7,True,363.0,512.0,0.0,425.0,0
38,38,-0.9654743950283988,0.0,True,336.0,549.0,1.0,225.0,1
39,39,0.04880064390854022,0.5,True,349.0,902.0,0.0,3749.0,0
40,40,-0.11954312569579861,0.4,True,353.0,765.0,1.0,532.0,1
41,41,-0.059782637944199246,0.5,True,264.0,619.0,1.0,897.0,1
42,42,-0.7783949622267616,0.1,True,272.0,610.0,1.0,228.0,1
43,43,-0.7164789334176145,0.1,True,283.0,775.0,1.0,222.0,1
44,44,-0.07315654530342486,0.5,True,431.0,652.0,1.0,667.0,1
45,45,0.8922879281003548,0.9,True,299.0,780.0,0.0,261.0,0
46,46,-0.3030152411537479,0.3,True,465.0,653.0,1.0,262.0,1
47,47,-0.7240800305733368,0.1,True,260.0,941.0,1.0,229.0,1
48,48,-0.9600223871651559,0.0,True,418.0,729.0,1.0,253.0,1
49,49,0.9140903636834519,1.0,True,292.0,740.0,0.0,238.0,0
50,50,0.5127633688652184,0.8,True,470.0,821.0,0.0,319.0,0
51,51,-0.30772785733618213,0.3,True,482.0,713.0,1.0,245.0,1
52,52,0.8582441838253809,0.9,True,276.0,598.0,0.0,246.0,0
53,53,-0.6158510487784854,0.2,True,329.0,831.0,1.0,240.0,1
54,54,-0.30587514623448464,0.3,True,337.0,939.0,1.0,244.0,1
55,55,0.6222530032708122,0.8,True,443.0,718.0,0.0,409.0,0
56,56,0.9020948053162878,1.0,True,491.0,645.0,0.0,234.0,0
57,57,-0.0828506558458042,0.5,True,329.0,794.0,1.0,727.0,1
58,58,-0.7888651043743291,0.1,True,439.0,974.0,1.0,237.0,1
59,59,-0.6565098663271223,0.2,True,262.0,916.0,1.0,222.0,1
60,60,-0.827484675393847,0.1,True,391.0,942.0,1.0,237.0,1
61,61,-0.8361434539530506,0.1,True,442.0,627.0,1.0,271.0,1
62,62,0.6924624837055593,0.8,True,328.0,951.0,0.0,391.0,0
63,63,0.6292480119917516,0.8,True,307.0,565.0,0.0,288.0,0
64,64,-0.44164787787651694,0.3,True,498.0,707.0,1.0,265.0,1
65,65,0.4046736223472549,0.7,True,253.0,661.0,0.0,466.0,0
66,66,-0.3030386531000726,0.3,True,423.0,806.0,1.0,251.0,1
67,67,0.5439078383936353,0.8,True,295.0,929.0,0.0,276.0,0
68,68,-0.39156963531639,0.3,True,275.0,967.0,1.0,258.0,1
69,69,0.8379878220525245,0.9,True,391.0,716.0,0.0,423.0,0
70,70,-0.18881945113632215,0.4,True,479.0,558.0,1.0,363.0,1
71,71,0.4207671366885395,0.7,True,409.0,609.0,0.0,492.0,0
72,72,0.9453718306029717,1.0,True,317.0,605.0,0.0,238.0,0
73,73,-0.09487814459879362,0.5,True,402.0,929.0,1.0,499.0,1
74,74,-0.6394066854974763,0.2,True,407.0,553.0,1.0,250.0,1
75,75,-0.09137816878615967,0.5,True,470.0,882.0,1.0,668.0,1
76,76,-0.3648841143855239,0.3,True,310.0,653.0,1.0,237.0,1
77,77,-0.9498099443277408,0.0,True,345.0,670.0,1.0,225.0,1
78,78,0.3347078332347664,0.7,True,437.0,814.0,0.0,529.0,0
79,79,-0.8872140869809542,0.1,True,342.0,801.0,1.0,247.0,1
80,80,0.24629809020099125,0.6,True,329.0,589.0,0.0,532.0,0
81,81,0.555235017380453,0.8,True,487.0,977.0,0.0,246.0,0
82,82,0.0320913518280741,0.5,True,369.0,582.0,0.0,4049.0,0
83,83,0.14538100054320502,0.6,True,308.0,842.0,0.0,720.0,0
84,84,-0.7612852367268708,0.1,True,362.0,841.0,1.0,237.0,1
85,85,-0.21077074095795356,0.4,True,303.0,612.0,1.0,345.0,1
86,86,-0.8669569065780929,0.1,True,261.0,925.0,1.0,204.0,1
87,87,0.8495578157909169,0.9,True,262.0,900.0,0.0,248.0,0
88,88,-0.4240347329474463,0.3,True,480.0,951.0,1.0,459.0,1
89,89,-0.5342291221244204,0.2,True,356.0,902.0,1.0,332.0,1
90,90,-0.04905422143699578,0.5,True,363.0,804.0,1.0,343.0,1
91,91,0.3368714172314853,0.7,True,306.0,763.0,0.0,431.0,0
92,92,0.9669971169031237,1.0,True,482.0,600.0,0.0,228.0,0
93,93,0.9893640783516231,1.0,True,479.0,693.0,0.0,258.0,0
94,94,0.006035733465209914,0.5,True,416.0,773.0,1.0,1461.0,1
95,95,0.974242035307634,1.0,True,456.0,603.0,0.0,241.0,0
96,96,-0.9611321439776035,0.0,True,320.0,637.0,1.0,243.0,1
97,97,0.5814156605522074,0.8,True,478.0,553.0,0.0,439.0,0
98,98,-0.4164741166867374,0.3,True,386.0,738.0,1.0,246.0,1
99,99,0.6918893851909618,0.8,True,293.0,935.0,0.0,412.0,0
100,100,-0.20436377328826127,0.4,True,261.0,851.0,1.0,518.0,1
101,101,-0.46856047597261874,0.3,True,367.0,903.0,1.0,260.0,1
102,102,-0.7613765859290809,0.1,True,466.0,980.0,1.0,224.0,1
103,103,-0.8938013839536794,0.1,True,392.0,776.0,1.0,202.0,1
104,104,-0.6637676370625034,0.2,True,452.0,573.0,1.0,245.0,1
105,105,0.7933321562687274,0.9,True,456.0,683.0,0.0,401.0,0
106,106,-0.5224494509906883,0.2,True,454.0,565.0,1.0,301.0,1
107,107,0.24452593964195501,0.6,True,486.0,950.0,0.0,574.0,0
108,108,-0.7234980918941569,0.1,True,354.0,818.0,1.0,258.0,1
109,109,-0.48457191726254156,0.3,True,418.0,673.0,1.0,209.0,1
110,110,-0.023858311542460875,0.5,True,468.0,973.0,1.0,1269.0,1
111,111,-0.715103705674113,0.1,True,378.0,762.0,1.0,320.0,1
112,112,0.8962400968511153,0.9,True,378.0,896.0,0.0,266.0,0
113,113,0.8420881540468528,0.9,True,270.0,974.0,0.0,266.0,0
114,114,-0.6235461218080103,0.2,True,288.0,845.0,1.0,237.0,1
115,115,0.8772056012080871,0.9,True,469.0,877.0,0.0,224.0,0
116,116,0.5525130176679061,0.8,True,368.0,966.0,0.0,266.0,0
117,117,0.6915472540228302,0.8,True,455.0,979.0,0.0,256.0,0
118,118,-0.09512031469272886,0.5,True,286.0,915.0,1.0,559.0,1
119,119,0.7548512765549364,0.9,True,401.0,515.0,0.0,264.0,0
120,120,-0.533992115648845,0.2,True,463.0,653.0,1.0,274.0,1
121,121,-0.3776934289742422,0.3,True,339.0,511.0,1.0,260.0,1
122,122,0.61597366307216,0.8,True,407.0,559.0,0.0,264.0,0
123,123,0.5050193012902351,0.8,True,454.0,591.0,0.0,375.0,0
124,124,-0.8961334859772763,0.1,True,446.0,729.0,1.0,225.0,1
125,125,-0.942239273715513,0.0,True,455.0,873.0,1.0,202.0,1
126,126,0.6325427617070518,0.8,True,281.0,849.0,0.0,280.0,0
127,127,0.5736481178546149,0.8,True,261.0,875.0,0.0,514.0,0
128,128,-0.18775766563651652,0.4,True,259.0,854.0,1.0,457.0,1
129,129,-0.9763479779647566,0.0,True,311.0,673.0,1.0,206.0,1
130,130,-0.11996309645109848,0.4,True,460.0,502.0,1.0,288.0,1
131,131,0.9291298089706195,1.0,True,468.0,925.0,0.0,347.0,0
132,132,0.6548761616854661,0.8,True,269.0,664.0,0.0,277.0,0
133,133,-0.5606647018934563,0.2,True,290.0,963.0,1.0,217.0,1
134,134,-0.7739690884970882,0.1,True,459.0,941.0,1.0,240.0,1
135,135,0.6007285196688819,0.8,True,497.0,878.0,0.0,295.0,0
136,136,-0.5949836302721341,0.2,True,341.0,947.0,1.0,232.0,1
137,137,0.7971171305571618,0.9,True,414.0,563.0,0.0,233.0,0
138,138,0.7108836259839846,0.9,True,437.0,789.0,0.0,284.0,0
139,139,-0.7214942384691534,0.1,True,338.0,973.0,1.0,249.0,1
140,140,0.7658316215887975,0.9,True,473.0,887.0,0.0,280.0,0
141,141,0.9628144667549319,1.0,True,435.0,881.0,0.0,254.0,0
142,142,-0.24623044493087587,0.4,True,297.0,661.0,1.0,262.0,1
143,143,0.6267320374191148,0.8,True,291.0,797.0,0.0,252.0,0
144,144,-0.46337958989127737,0.3,True,396.0,652.0,1.0,282.0,1
145,145,0.8240661950201211,0.9,True,455.0,582.0,0.0,263.0,0
146,146,-0.2079337160094319,0.4,True,422.0,721.0,1.0,687.0,1
147,147,0.7304358071314279,0.9,True,364.0,899.0,0.0,257.0,0
148,148,-0.1220768469482798,0.4,True,366.0,984.0,1.0,480.0,1
149,149,0.5611068571785571,0.8,True,457.0,653.0,0.0,430.0,0
150,150,-0.9814065996026147,0.0,True,420.0,748.0,1.0,222.0,1
151,151,-0.15143965302995244,0.4,True,473.0,607.0,1.0,520.0,1
152,152,0.28770613397474465,0.6,True,262.0,550.0,0.0,518.0,0
153,153,-0.09744774811815371,0.5,True,403.0,927.0,1.0,480.0,1
154,154,-0.18630475868947483,0.4,True,493.0,642.0,1.0,415.0,1
155,155,-0.2036274031458445,0.4,True,271.0,684.0,1.0,315.0,1
156,156,0.027020446648119423,0.5,True,323.0,958.0,1.0,3719.0,1
157,157,-0.47057677574002255,0.3,True,300.0,589.0,1.0,251.0,1
158,158,0.3372945061970438,0.7,True,287.0,830.0,0.0,763.0,0
159,159,-0.08033182609024281,0.5,True,250.0,566.0,1.0,964.0,1
160,160,0.20859955860648127,0.6,True,439.0,785.0,0.0,456.0,0
161,161,0.4625722777507979,0.7,True,344.0,896.0,0.0,250.0,0
162,162,-0.8862435198838936,0.1,True,296.0,874.0,1.0,240.0,1
163,163,0.5724739184001044,0.8,True,356.0,809.0,0.0,245.0,0
164,164,0.06422520172723512,0.5,True,393.0,812.0,0.0,2575.0,0
165,165,-0.9843075313039633,0.0,True,319.0,683.0,1.0,208.0,1
166,166,-0.5892799114439626,0.2,True,310.0,963.0,1.0,257.0,1
167,167,-0.9823758278404864,0.0,True,337.0,720.0,1.0,203.0,1
168,168,0.5815846654103245,0.8,True,485.0,846.0,0.0,489.0,0
169,169,-0.6889357596121355,0.2,True,402.0,690.0,1.0,258.0,1
170,170,0.5449369429873376,0.8,True,294.0,987.0,0.0,279.0,0
171,171,0.2085465899194725,0.6,True,379.0,751.0,0.0,790.0,0
172,172,0.8718403000824506,0.9,True,450.0,925.0,0.0,305.0,0
173,173,0.44752659145266493,0.7,True,496.0,694.0,0.0,520.0,0
174,174,0.6020780208648113,0.8,True,438.0,800.0,0.0,272.0,0
175,175,-0.8107762165925456,0.1,True,295.0,608.0,1.0,227.0,1
176,176,-0.9117187261014414,0.0,True,422.0,573.0,1.0,215.0,1
177,177,0.2897368718006599,0.6,True,290.0,644.0,0.0,816.0,0
178,178,-0.41385494830361624,0.3,True,285.0,523.0,1.0,262.0,1
179,179,-0.5462990080047816,0.2,True,465.0,860.0,1.0,225.0,1
180,180,-0.7081548339412926,0.1,True,400.0,635.0,1.0,235.0,1
181,181,0.4701595553976967,0.7,True,374.0,780.0,0.0,466.0,0
182,182,-0.8948215572379581,0.1,True,492.0,775.0,1.0,223.0,1
183,183,-0.01990351715354044,0.5,True,298.0,814.0,1.0,2158.0,1
184,184,0.8000141841250936,0.9,True,266.0,685.0,0.0,259.0,0
185,185,-0.2894521130215528,0.4,True,329.0,511.0,1.0,410.0,1
186,186,-0.2948189003780741,0.4,True,320.0,930.0,1.0,290.0,1
187,187,0.3362154901952916,0.7,True,310.0,979.0,0.0,491.0,0
188,188,-0.15330846949781174,0.4,True,277.0,865.0,1.0,568.0,1
189,189,0.8551559400720745,0.9,True,462.0,625.0,0.0,233.0,0
190,190,0.04913414312348019,0.5,True,377.0,593.0,0.0,3430.0,0
191,191,0.19297530637620275,0.6,True,306.0,621.0,0.0,483.0,0
192,192,0.8827703450068729,0.9,True,290.0,727.0,0.0,243.0,0
193,193,0.5945117883174977,0.8,True,419.0,515.0,0.0,296.0,0
194,194,-0.46384248237359316,0.3,True,308.0,800.0,1.0,442.0,1
195,195,0.5545218244429098,0.8,True,281.0,934.0,0.0,315.0,0
196,196,0.721131531802047,0.9,True,274.0,887.0,0.0,449.0,0
197,197,-0.019312903717332297,0.5,True,394.0,918.0,1.0,718.0,1
198,198,0.10030632761788083,0.6,True,447.0,518.0,0.0,1865.0,0
199,199,0.6203533971936679,0.8,True,473.0,946.0,0.0,341.0,0
200,200,0.5606910161644085,0.8,True,463.0,835.0,0.0,292.0,0
201,201,0.24022358405992428,0.6,True,295.0,601.0,0.0,524.0,0
202,202,-0.0486566626816991,0.5,True,304.0,643.0,1.0,793.0,1
203,203,-0.09419532258201468,0.5,True,340.0,917.0,1.0,523.0,1
204,204,-0.27805284691987,0.4,True,449.0,639.0,1.0,412.0,1
205,205,-0.3634057364241603,0.3,True,387.0,886.0,1.0,257.0,1
206,206,-0.6177501860127541,0.2,True,461.0,884.0,1.0,245.0,1
207,207,-0.2107371245117846,0.4,True,318.0,837.0,1.0,315.0,1
208,208,-0.03955510302501963,0.5,True,422.0,954.0,1.0,1224.0,1
209,209,0.7647604555452394,0.9,True,434.0,814.0,0.0,302.0,0
210,210,-0.9393336422571659,0.0,True,475.0,806.0,1.0,229.0,1
211,211,-0.9796070200267679,0.0,True,470.0,709.0,1.0,231.0,1
212,212,-0.5175629249639666,0.2,True,367.0,609.0,1.0,224.0,1
213,213,-0.8974543375669362,0.1,True,400.0,945.0,1.0,235.0,1
214,214,0.860959888658724,0.9,True,261.0,623.0,0.0,246.0,0
215,215,-0.042366264686039656,0.5,True,426.0,867.0,1.0,1017.0,1
216,216,-0.5021728111776529,0.2,True,430.0,881.0,1.0,239.0,1
217,217,-0.04851750468533633,0.5,True,344.0,737.0,1.0,1309.0,1
218,218,0.7459224699390616,0.9,True,403.0,840.0,0.0,367.0,0
219,219,0.10301752194954772,0.6,True,262.0,611.0,0.0,1067.0,0
220,220,0.9238706248645137,1.0,True,354.0,804.0,0.0,272.0,0
221,221,-0.7168856436355047,0.1,True,400.0,797.0,1.0,223.0,1
222,222,-0.34300320845988996,0.3,True,460.0,887.0,1.0,493.0,1
223,223,0.24374058057030412,0.6,True,475.0,914.0,0.0,411.0,0
224,224,-0.36436048380242014,0.3,True,422.0,654.0,1.0,274.0,1
225,225,0.09432859510550151,0.5,True,258.0,707.0,0.0,1135.0,0
226,226,0.8495230105506928,0.9,True,429.0,891.0,0.0,270.0,0
227,227,0.12802428065565596,0.6,True,461.0,765.0,0.0,844.0,0
228,228,0.9111908834664859,1.0,True,335.0,676.0,0.0,209.0,0
229,229,0.6971722625688717,0.8,True,323.0,652.0,0.0,285.0,0
230,230,-0.6232804786767596,0.2,True,469.0,979.0,1.0,252.0,1
231,231,-0.8021204114686151,0.1,True,410.0,645.0,1.0,235.0,1
232,232,0.7632406413564106,0.9,True,401.0,616.0,0.0,273.0,0
233,233,-0.8287725977979463,0.1,True,274.0,508.0,1.0,278.0,1
234,234,0.3829220588311075,0.7,True,469.0,859.0,0.0,452.0,0
235,235,-0.35842655319659755,0.3,True,361.0,808.0,1.0,231.0,1
236,236,0.6715070448892746,0.8,True,483.0,839.0,0.0,478.0,0
237,237,-0.9368724020186265,0.0,True,335.0,740.0,1.0,215.0,1
238,238,0.8335587968469833,0.9,True,471.0,850.0,0.0,279.0,0
239,239,0.6920465461007084,0.8,True,438.0,767.0,0.0,275.0,0
240,240,-0.6546332644563411,0.2,True,465.0,618.0,1.0,207.0,1
241,241,-0.8996308149599725,0.1,True,455.0,800.0,1.0,215.0,1
242,242,-0.42691555322369723,0.3,True,281.0,867.0,1.0,262.0,1
243,243,-0.6869099215493659,0.2,True,263.0,879.0,1.0,198.0,1
244,244,0.6452112965537844,0.8,True,354.0,711.0,0.0,265.0,0
245,245,0.3320660823139656,0.7,True,303.0,971.0,0.0,516.0,0
246,246,0.058947534807126,0.5,True,313.0,612.0,0.0,2425.0,0
247,247,-0.16166601937003633,0.4,True,479.0,614.0,1.0,607.0,1
248,248,0.4612707075595852,0.7,True,333.0,855.0,0.0,402.0,0
249,249,-0.7405099717857524,0.1,True,326.0,906.0,1.0,248.0,1
250,250,-0.12446468312946957,0.4,True,419.0,564.0,1.0,807.0,1
251,251,-0.8811151325787603,0.1,True,476.0,695.0,1.0,259.0,1
252,252,-0.5395573783251819,0.2,True,282.0,625.0,1.0,243.0,1
253,253,0.6569228202008934,0.8,True,304.0,569.0,0.0,297.0,0
254,254,0.3655878801977497,0.7,True,414.0,883.0,0.0,493.0,0
255,255,0.14818931596600549,0.6,True,300.0,567.0,0.0,1043.0,0
256,256,-0.9689635215772452,0.0,True,477.0,989.0,1.0,204.0,1
257,257,0.7837217226028501,0.9,True,386.0,966.0,0.0,268.0,0
258,258,0.6516101077208896,0.8,True,332.0,707.0,0.0,341.0,0
259,259,-0.8109932636640755,0.1,True,355.0,667.0,1.0,238.0,1
260,260,0.27365854981095783,0.6,True,412.0,743.0,0.0,445.0,0
261,261,0.366165202026953,0.7,True,303.0,992.0,0.0,385.0,0
262,262,-0.0007918278218781438,0.5,True,254.0,590.0,1.0,1236.0,1
263,263,-0.6822753400199728,0.2,True,405.0,876.0,1.0,249.0,1
264,264,0.015235608658501931,0.5,True,444.0,820.0,1.0,3736.0,1
265,265,0.3790245112520807,0.7,True,384.0,580.0,0.0,316.0,0
266,266,-0.19165700984571554,0.4,True,250.0,674.0,1.0,446.0,1
267,267,-0.17294315155784434,0.4,True,326.0,971.0,1.0,373.0,1
268,268,-0.23956258167732658,0.4,True,394.0,856.0,1.0,420.0,1
269,269,-0.6219159187125627,0.2,True,312.0,638.0,1.0,230.0,1
270,270,0.11802433490778275,0.6,True,357.0,507.0,0.0,1066.0,0
271,271,0.050041201014419334,0.5,True,378.0,918.0,0.0,3704.0,0
272,272,-0.5452411173099692,0.2,True,491.0,710.0,1.0,229.0,1
273,273,0.628217433200281,0.8,True,313.0,982.0,0.0,245.0,0
274,274,0.2736958294220424,0.6,True,281.0,723.0,0.0,356.0,0
275,275,0.9234640929242199,1.0,True,252.0,923.0,0.0,245.0,0
276,276,0.630884496360997,0.8,True,332.0,906.0,0.0,212.0,0
277,277,-0.7225835736268902,0.1,True,499.0,676.0,1.0,245.0,1
278,278,-0.7915086270184162,0.1,True,414.0,535.0,1.0,221.0,1
279,279,-0.8121742338271014,0.1,True,440.0,782.0,1.0,238.0,1
280,280,0.8262691448582742,0.9,True,250.0,595.0,0.0,255.0,0
281,281,0.03384349230885331,0.5,True,258.0,695.0,0.0,4047.0,0
282,282,0.3476410931584706,0.7,True,429.0,745.0,0.0,486.0,0
283,283,-0.7605171001219344,0.1,True,331.0,934.0,1.0,265.0,1
284,284,-0.9107741968809873,0.0,True,421.0,990.0,1.0,209.0,1
285,285,-0.49958326922324425,0.3,True,270.0,740.0,1.0,230.0,1
286,286,0.6433420190347217,0.8,True,458.0,919.0,0.0,263.0,0
287,287,-0.7276459896337648,0.1,True,397.0,812.0,1.0,231.0,1
288,288,-0.3389140076752055,0.3,True,339.0,878.0,1.0,243.0,1
289,289,0.44841320274663055,0.7,True,255.0,539.0,0.0,426.0,0
290,290,0.6190065561906715,0.8,True,418.0,546.0,0.0,246.0,0
291,291,0.16005127868938218,0.6,True,422.0,555.0,0.0,343.0,0
292,292,0.5610924095718792,0.8,True,389.0,652.0,0.0,269.0,0
293,293,-0.35011985579749694,0.3,True,320.0,712.0,1.0,238.0,1
294,294,0.04396947476491575,0.5,True,333.0,746.0,0.0,3751.0,0
295,295,-0.2621421456502666,0.4,True,378.0,980.0,1.0,492.0,1
296,296,-0.8132268851871449,0.1,True,479.0,658.0,1.0,203.0,1
297,297,-0.7234018855778945,0.1,True,301.0,598.0,1.0,221.0,1
298,298,-0.6828772399670429,0.2,True,320.0,956.0,1.0,234.0,1
299,299,-0.7829988989386545,0.1,True,452.0,877.0,1.0,211.0,1
300,300,-0.8668229267683101,0.1,True,451.0,930.0,1.0,219.0,1
301,301,-0.5745519124957408,0.2,True,375.0,790.0,1.0,265.0,1
302,302,-0.2853689271845523,0.4,True,354.0,637.0,1.0,279.0,1
303,303,0.08268224948581837,0.5,True,281.0,610.0,0.0,1209.0,0
304,304,0.7862220727064209,0.9,True,271.0,712.0,0.0,237.0,0
305,305,-0.18372190664156896,0.4,True,356.0,579.0,1.0,785.0,1
306,306,-0.4632188974478715,0.3,True,430.0,603.0,1.0,247.0,1
307,307,-0.22657263509699255,0.4,True,453.0,633.0,1.0,404.0,1
308,308,-0.4040253326863177,0.3,True,430.0,655.0,1.0,245.0,1
309,309,0.7106826712780325,0.9,True,499.0,922.0,0.0,259.0,0
310,310,0.9452998380027964,1.0,True,274.0,799.0,0.0,267.0,0
311,311,-0.24240250641163508,0.4,True,405.0,507.0,1.0,278.0,1
312,312,0.3545761755234924,0.7,True,423.0,912.0,0.0,515.0,0
313,313,0.30436210691507304,0.7,True,305.0,976.0,0.0,459.0,0
314,314,-0.07840924711548158,0.5,True,436.0,811.0,1.0,793.0,1
315,315,0.5374427679495561,0.8,True,483.0,994.0,0.0,383.0,0
316,316,0.06547982581605782,0.5,True,319.0,571.0,0.0,2740.0,0
317,317,0.7881642584846651,0.9,True,250.0,863.0,0.0,267.0,0
318,318,0.16757444373041275,0.6,True,389.0,660.0,0.0,491.0,0
319,319,-0.2680055376166397,0.4,True,439.0,689.0,1.0,512.0,1
320,320,0.40481712543633397,0.7,True,328.0,853.0,0.0,489.0,0
321,321,0.4211642087189107,0.7,True,397.0,859.0,0.0,424.0,0
322,322,-0.3587068475012638,0.3,True,436.0,776.0,1.0,278.0,1
323,323,-0.6307306558556227,0.2,True,366.0,793.0,1.0,231.0,1
324,324,0.6447363205097218,0.8,True,282.0,604.0,0.0,344.0,0
325,325,0.31762848157271395,0.7,True,457.0,678.0,0.0,435.0,0
326,326,-0.6504517842087096,0.2,True,300.0,762.0,1.0,208.0,1
327,327,0.24247198662567526,0.6,True,437.0,856.0,0.0,577.0,0
328,328,-0.5325784475461903,0.2,True,356.0,862.0,1.0,262.0,1
329,329,-0.1345034701322534,0.4,True,498.0,574.0,1.0,618.0,1
330,330,-0.9607101221746348,0.0,True,267.0,541.0,1.0,232.0,1
331,331,-0.4132722721848845,0.3,True,458.0,593.0,1.0,279.0,1
332,332,0.5675414655207167,0.8,True,451.0,955.0,0.0,374.0,0
333,333,-0.2580274965322813,0.4,True,442.0,859.0,1.0,259.0,1
334,334,0.6139983847729074,0.8,True,299.0,698.0,0.0,313.0,0
335,335,-0.7307748972566765,0.1,True,465.0,930.0,1.0,235.0,1
336,336,0.3186444440010707,0.7,True,461.0,953.0,0.0,456.0,0
337,337,-0.08206914558424527,0.5,True,463.0,884.0,1.0,573.0,1
338,338,-0.9865281417682912,0.0,True,362.0,861.0,1.0,207.0,1
339,339,-0.8388958119854146,0.1,True,456.0,566.0,1.0,248.0,1
340,340,0.2615217506316354,0.6,True,438.0,627.0,0.0,385.0,0
341,341,0.6306001687285641,0.8,True,336.0,967.0,0.0,457.0,0
342,342,-0.7544002412169881,0.1,True,351.0,849.0,1.0,250.0,1
343,343,0.18253806996356192,0.6,True,366.0,600.0,0.0,524.0,0
344,344,-0.4219227623739339,0.3,True,257.0,590.0,1.0,273.0,1
345,345,-0.9680705380818757,0.0,True,306.0,598.0,1.0,216.0,1
346,346,0.36685348711022736,0.7,True,307.0,807.0,0.0,486.0,0
347,347,0.32004257268858805,0.7,True,257.0,669.0,0.0,564.0,0
348,348,-0.8580816322198286,0.1,True,296.0,576.0,1.0,248.0,1
349,349,-0.14375310076259917,0.4,True,301.0,896.0,1.0,303.0,1
350,350,-0.877282311060662,0.1,True,382.0,675.0,1.0,243.0,1
351,351,-0.023352741468457783,0.5,True,384.0,761.0,1.0,1825.0,1
352,352,0.7005259138351305,0.9,True,266.0,559.0,0.0,265.0,0
353,353,-0.9841169339791627,0.0,True,323.0,682.0,1.0,215.0,1
354,354,0.014404434020028445,0.5,True,326.0,821.0,0.0,3853.0,0
355,355,-0.5665041335754744,0.2,True,488.0,516.0,1.0,276.0,1
356,356,-0.4999453826766411,0.3,True,362.0,840.0,1.0,258.0,1
357,357,0.2656405911285913,0.6,True,336.0,819.0,0.0,295.0,0
358,358,-0.04832715368399265,0.5,True,474.0,677.0,1.0,689.0,1
359,359,-0.5685066199037203,0.2,True,282.0,981.0,1.0,277.0,1
360,360,0.860797064101209,0.9,True,254.0,902.0,0.0,234.0,0
361,361,-0.6917755212057974,0.2,True,495.0,601.0,1.0,274.0,1
362,362,0.9196261385971591,1.0,True,319.0,948.0,0.0,293.0,0
363,363,0.677469847615912,0.8,True,256.0,835.0,0.0,419.0,0
364,364,0.6368727126255791,0.8,True,447.0,761.0,0.0,292.0,0
365,365,0.9316623706619487,1.0,True,382.0,949.0,0.0,229.0,0
366,366,-0.7631056590802989,0.1,True,327.0,579.0,1.0,264.0,1
367,367,0.38642093827326107,0.7,True,480.0,787.0,0.0,293.0,0
368,368,-0.8452410570554225,0.1,True,265.0,887.0,1.0,258.0,1
369,369,-0.5328934885666248,0.2,True,353.0,957.0,1.0,240.0,1
370,370,0.6794739193860491,0.8,True,312.0,952.0,0.0,276.0,0
