,trial,coherence,coherence_bin,correct_side,target_onset,checker_onset,decision,decision_time,correct_decision,delay
2885,2885,-0.6650846740507257,-0.7,1,327.0,627.0,1.0,346.0,1,249.76270110760885
2886,2886,0.16097906694405828,0.2,0,366.0,606.0,1.0,728.0,0,125.85313995839125
2887,2887,-0.6175719098665045,-0.6,1,390.0,606.0,1.0,1144.0,1,242.63578647997568
2888,2888,0.1571259236659095,0.2,0,359.0,575.0,1.0,826.0,0,126.43111145011358
2889,2889,0.7198464199213426,0.7,0,455.0,544.0,0.0,201.0,1,42.023037011798614
2890,2890,0.9658848832690916,1.0,0,462.0,890.0,1.0,158.0,0,5.1172675096362585
2891,2891,0.05953328138650549,0.1,0,286.0,662.0,0.0,242.0,1,141.07000779202417
2892,2892,0.4954941124513266,0.5,0,300.0,749.0,0.0,731.0,1,75.67588313230101
2893,2893,-0.3565300891829313,-0.4,1,305.0,623.0,1.0,422.0,1,203.4795133774397
2894,2894,0.6660640887377363,0.7,0,307.0,743.0,0.0,220.0,1,50.09038668933956
2895,2895,-0.46611108035584703,-0.5,1,462.0,969.0,1.0,479.0,1,219.91666205337705
2896,2896,0.07925489846985401,0.1,0,254.0,840.0,1.0,296.0,0,138.1117652295219
2897,2897,0.8913920320644031,0.9,0,452.0,839.0,0.0,839.0,1,16.291195190339536
2898,2898,-0.4781703683565641,-0.5,1,428.0,803.0,1.0,419.0,1,221.72555525348463
2899,2899,-0.19855045929737924,-0.2,1,371.0,862.0,1.0,427.0,1,179.7825688946069
2900,2900,-0.40696353265803364,-0.4,1,352.0,936.0,1.0,862.0,1,211.04452989870504
2901,2901,0.9919931380573284,1.0,0,263.0,584.0,0.0,323.0,1,1.2010292914007459
2902,2902,0.03464419514941852,0.0,0,430.0,867.0,0.0,383.0,1,144.8033707275872
2903,2903,0.0704117433901068,0.1,0,473.0,759.0,0.0,1038.0,1,139.438238491484
2904,2904,-0.8558946333309305,-0.9,1,482.0,627.0,1.0,481.0,1,278.3841949996396
2905,2905,-0.19464679991177003,-0.2,1,262.0,992.0,0.0,366.0,0,179.1970199867655
2906,2906,0.09301280343799978,0.1,0,357.0,887.0,0.0,226.0,1,136.04807948430005
2907,2907,0.3966708931707805,0.4,0,291.0,899.0,0.0,930.0,1,90.49936602438292
2908,2908,-0.7210750896541354,-0.7,1,422.0,512.0,1.0,196.0,1,258.1612634481203
2909,2909,-0.9722609751588207,-1.0,1,433.0,874.0,1.0,113.0,1,295.83914627382313
2910,2910,0.5242280730689362,0.5,0,447.0,709.0,0.0,1884.0,1,71.36578903965957
2911,2911,-0.8630958928261148,-0.9,1,493.0,529.0,1.0,1108.0,1,279.46438392391724
2912,2912,-0.7233027051741392,-0.7,1,264.0,975.0,1.0,191.0,1,258.4954057761209
2913,2913,-0.037306558073545215,-0.0,1,256.0,686.0,1.0,198.0,1,155.59598371103178
2914,2914,-0.3802112010670957,-0.4,1,253.0,511.0,0.0,1276.0,0,207.03168016006435
2915,2915,0.3116285445702709,0.3,0,336.0,757.0,1.0,757.0,0,103.25571831445937
2916,2916,0.116547347131426,0.1,0,267.0,675.0,0.0,1348.0,1,132.5178979302861
2917,2917,-0.7919747119875498,-0.8,1,252.0,939.0,1.0,319.0,1,268.79620679813246
2918,2918,-0.7566291013430704,-0.8,1,453.0,944.0,1.0,333.0,1,263.49436520146054
2919,2919,0.9547945228219008,1.0,0,304.0,757.0,0.0,619.0,1,6.78082157671488
2920,2920,0.617447407132838,0.6,0,379.0,800.0,0.0,701.0,1,57.3828889300743
2921,2921,0.25602813683180314,0.3,0,467.0,787.0,0.0,656.0,1,111.59577947522953
2922,2922,-0.9290829510976966,-0.9,1,394.0,640.0,1.0,326.0,1,289.3624426646545
2923,2923,-0.11804697938190345,-0.1,1,291.0,658.0,1.0,331.0,1,167.70704690728553
2924,2924,0.6777476497059414,0.7,0,487.0,511.0,0.0,342.0,1,48.33785254410879
2925,2925,0.5157949753047035,0.5,0,446.0,824.0,0.0,840.0,1,72.63075370429448
2926,2926,-0.7303669131538812,-0.7,1,271.0,862.0,1.0,267.0,1,259.55503697308217
2927,2927,0.8343196442067946,0.8,0,432.0,697.0,0.0,501.0,1,24.85205336898081
2928,2928,0.9195041926461542,0.9,0,378.0,663.0,0.0,279.0,1,12.074371103076864
2929,2929,-0.4475710122932064,-0.4,1,330.0,665.0,1.0,2015.0,1,217.13565184398095
2930,2930,0.5231224754993429,0.5,0,385.0,648.0,0.0,777.0,1,71.53162867509857
2931,2931,-0.5354432721374491,-0.5,1,253.0,868.0,1.0,589.0,1,230.31649082061736
2932,2932,0.760535035311807,0.8,0,310.0,511.0,0.0,909.0,1,35.91974470322895
2933,2933,0.8725718370959521,0.9,0,293.0,541.0,0.0,306.0,1,19.114224435607184
2934,2934,0.12526449714424315,0.1,0,341.0,925.0,1.0,2734.0,0,131.21032542836352
2935,2935,0.9221778469214255,0.9,0,411.0,764.0,0.0,1385.0,1,11.67332296178618
2936,2936,0.6436386804698027,0.6,0,395.0,520.0,1.0,415.0,0,53.4541979295296
2937,2937,-0.9626067100614588,-1.0,1,329.0,560.0,1.0,171.0,1,294.3910065092188
2938,2938,-0.6734494342368489,-0.7,1,422.0,927.0,1.0,171.0,1,251.01741513552733
2939,2939,-0.5332638163803556,-0.5,1,391.0,818.0,1.0,431.0,1,229.98957245705333
2940,2940,-0.8673189465377302,-0.9,1,490.0,723.0,1.0,167.0,1,280.09784198065955
2941,2941,0.7299857134967425,0.7,0,319.0,879.0,0.0,242.0,1,40.50214297548863
2942,2942,-0.9217816412510809,-0.9,1,451.0,966.0,1.0,223.0,1,288.2672461876621
2943,2943,-0.7203135608451294,-0.7,1,398.0,613.0,1.0,299.0,1,258.0470341267694
2944,2944,0.893416290107869,0.9,0,315.0,941.0,0.0,324.0,1,15.987556483819642
2945,2945,-0.719888772837221,-0.7,1,295.0,675.0,1.0,250.0,1,257.98331592558316
2946,2946,-0.8115660842418981,-0.8,1,306.0,800.0,1.0,244.0,1,271.7349126362847
2947,2947,-0.8961337652394157,-0.9,1,312.0,913.0,1.0,245.0,1,284.42006478591236
2948,2948,0.4743683692628522,0.5,0,409.0,657.0,0.0,344.0,1,78.84474461057216
2949,2949,0.6653702209958436,0.7,0,376.0,623.0,0.0,1051.0,1,50.194466850623456
2950,2950,0.11847292501534779,0.1,0,484.0,532.0,0.0,534.0,1,132.22906124769784
2951,2951,0.3173093583902369,0.3,0,470.0,838.0,1.0,512.0,0,102.40359624146447
2952,2952,-0.44053600926718817,-0.4,1,461.0,897.0,1.0,132.0,1,216.08040139007824
2953,2953,-0.2506506793743464,-0.3,1,300.0,533.0,1.0,257.0,1,187.59760190615197
2954,2954,0.7553318527356205,0.8,0,421.0,699.0,0.0,2430.0,1,36.70022208965692
2955,2955,-0.44712834253022526,-0.4,1,277.0,681.0,1.0,782.0,1,217.0692513795338
2956,2956,-0.8913244098317301,-0.9,1,379.0,595.0,1.0,136.0,1,283.6986614747595
2957,2957,0.2541509281020564,0.3,0,440.0,648.0,1.0,162.0,0,111.87736078469153
2958,2958,-0.07296963934055634,-0.1,1,396.0,658.0,1.0,406.0,1,160.94544590108345
2959,2959,-0.2754468925777709,-0.3,1,433.0,651.0,1.0,96.0,1,191.31703388666563
2960,2960,0.06025894425892986,0.1,0,403.0,840.0,1.0,277.0,0,140.96115836116053
2961,2961,0.4190904549811043,0.4,0,331.0,878.0,0.0,301.0,1,87.13643175283435
2962,2962,0.2506047402839733,0.3,0,288.0,772.0,1.0,390.0,0,112.409288957404
2963,2963,-0.35354007455133996,-0.4,1,266.0,521.0,1.0,233.0,1,203.03101118270098
2964,2964,0.5609640947002956,0.6,0,414.0,555.0,0.0,151.0,1,65.85538579495565
2965,2965,-0.3097978659790628,-0.3,1,281.0,696.0,1.0,203.0,1,196.46967989685942
2966,2966,0.06541036097806052,0.1,0,290.0,800.0,0.0,1190.0,1,140.18844585329092
2967,2967,0.040123188793812936,0.0,0,426.0,762.0,0.0,402.0,1,143.98152168092807
2968,2968,-0.6128343640494045,-0.6,1,357.0,755.0,1.0,268.0,1,241.92515460741066
2969,2969,0.7997741031970902,0.8,0,415.0,651.0,0.0,1674.0,1,30.033884520436473
2970,2970,-0.4636921343566953,-0.5,1,451.0,939.0,1.0,370.0,1,219.5538201535043
2971,2971,0.8194531822828905,0.8,0,290.0,509.0,0.0,581.0,1,27.08202265756642
2972,2972,-0.04974144902803501,-0.0,1,436.0,871.0,1.0,373.0,1,157.46121735420525
2973,2973,-0.051721671998713026,-0.1,1,389.0,684.0,1.0,187.0,1,157.75825079980694
2974,2974,0.8676741947634223,0.9,0,327.0,697.0,0.0,1466.0,1,19.84887078548665
2975,2975,-0.7578681386436328,-0.8,1,368.0,945.0,1.0,437.0,1,263.6802207965449
2976,2976,-0.9883787893979024,-1.0,1,324.0,578.0,1.0,158.0,1,298.25681840968537
2977,2977,-0.600647352055194,-0.6,1,317.0,865.0,1.0,548.0,1,240.09710280827912
2978,2978,-0.08604364417206556,-0.1,1,307.0,647.0,1.0,146.0,1,162.90654662580982
2979,2979,0.7802075313507326,0.8,0,345.0,585.0,0.0,480.0,1,32.968870297390104
2980,2980,-0.18850199978294735,-0.2,1,405.0,649.0,1.0,176.0,1,178.2752999674421
2981,2981,0.850835771395724,0.9,0,288.0,743.0,0.0,339.0,1,22.374634290641403
2982,2982,-0.8289506766765189,-0.8,1,379.0,572.0,1.0,159.0,1,274.3426015014778
2983,2983,-0.7466740788564556,-0.7,1,498.0,505.0,1.0,317.0,1,262.00111182846837
2984,2984,-0.5731111617996112,-0.6,1,374.0,567.0,1.0,129.0,1,235.96667426994168
2985,2985,0.5169551473043001,0.5,0,420.0,895.0,0.0,685.0,1,72.45672790435498
2986,2986,-0.4925548414136727,-0.5,1,250.0,918.0,1.0,522.0,1,223.88322621205091
2987,2987,0.2026959396004251,0.2,0,416.0,533.0,1.0,1281.0,0,119.59560905993624
2988,2988,0.8833133911022921,0.9,0,343.0,599.0,0.0,368.0,1,17.50299133465618
2989,2989,-0.15540499833941146,-0.2,1,406.0,869.0,1.0,495.0,1,173.31074975091173
2990,2990,0.9631130930462335,1.0,0,371.0,528.0,0.0,251.0,1,5.5330360430649765
2991,2991,-0.22991872950768255,-0.2,1,454.0,835.0,1.0,191.0,1,184.48780942615238
2992,2992,0.9920842036633579,1.0,0,268.0,572.0,0.0,360.0,1,1.1873694504963117
2993,2993,0.7716424267180764,0.8,0,302.0,653.0,0.0,455.0,1,34.253635992288544
2994,2994,-0.4453112765509244,-0.4,1,374.0,589.0,1.0,227.0,1,216.79669148263866
2995,2995,0.3197862218841476,0.3,0,255.0,627.0,0.0,1038.0,1,102.03206671737786
2996,2996,0.17567820417493052,0.2,0,389.0,632.0,1.0,529.0,0,123.64826937376043
2997,2997,-0.6620562836362256,-0.7,1,310.0,592.0,1.0,138.0,1,249.30844254543385
2998,2998,0.6603902725278197,0.7,0,326.0,849.0,0.0,365.0,1,50.94145912082705
2999,2999,0.46818800832100793,0.5,0,314.0,707.0,0.0,499.0,1,79.7717987518488
3000,3000,0.032326248062549245,0.0,0,495.0,637.0,1.0,1088.0,0,145.1510627906176
3001,3001,-0.6706043748601513,-0.7,1,264.0,882.0,1.0,554.0,1,250.5906562290227
3002,3002,0.5396001472871006,0.5,0,281.0,926.0,0.0,683.0,1,69.0599779069349
3003,3003,0.5658340803928392,0.6,0,335.0,786.0,0.0,279.0,1,65.12488794107412
3004,3004,-0.09704535119185898,-0.1,1,294.0,902.0,0.0,614.0,0,164.55680267877884
3005,3005,0.13042983020059462,0.1,0,379.0,830.0,0.0,1021.0,1,130.4355254699108
3006,3006,-0.03608028818038189,-0.0,1,258.0,501.0,1.0,171.0,1,155.4120432270573
3007,3007,-0.2787381235295985,-0.3,1,438.0,729.0,1.0,273.0,1,191.81071852943978
3008,3008,0.6075276025410687,0.6,0,477.0,995.0,0.0,458.0,1,58.87085961883969
3009,3009,-0.7305806130893835,-0.7,1,415.0,645.0,1.0,180.0,1,259.58709196340754
3010,3010,-0.7068050982487031,-0.7,1,476.0,692.0,1.0,152.0,1,256.02076473730546
3011,3011,-0.8172505689265868,-0.8,1,422.0,901.0,1.0,257.0,1,272.587585338988
3012,3012,-0.37790416800727544,-0.4,1,364.0,692.0,1.0,784.0,1,206.6856252010913
3013,3013,-0.031221041631522173,-0.0,1,326.0,693.0,0.0,1841.0,0,154.68315624472834
3014,3014,0.13430734624964136,0.1,0,266.0,956.0,1.0,228.0,0,129.8538980625538
3015,3015,0.4622896489621475,0.5,0,261.0,606.0,0.0,333.0,1,80.65655265567787
3016,3016,-0.665941659543368,-0.7,1,332.0,525.0,1.0,183.0,1,249.8912489315052
3017,3017,0.2697524830244391,0.3,0,308.0,898.0,1.0,514.0,0,109.53712754633413
3018,3018,-0.17507959778448123,-0.2,1,410.0,744.0,1.0,526.0,1,176.26193966767218
3019,3019,0.17856670444310607,0.2,0,428.0,761.0,0.0,781.0,1,123.2149943335341
3020,3020,0.09408072876531937,0.1,0,318.0,514.0,1.0,218.0,0,135.8878906852021
3021,3021,0.9737907522820286,1.0,0,359.0,637.0,0.0,1544.0,1,3.9313871576957093
3022,3022,-0.7960470631627368,-0.8,1,269.0,526.0,1.0,385.0,1,269.4070594744105
3023,3023,0.19972310793418036,0.2,0,367.0,964.0,0.0,1229.0,1,120.04153380987294
3024,3024,0.4197191427555771,0.4,0,351.0,992.0,1.0,987.0,0,87.04212858666344
3025,3025,-0.5201150068348799,-0.5,1,262.0,625.0,1.0,93.0,1,228.01725102523199
3026,3026,0.5374071739848074,0.5,0,278.0,700.0,0.0,382.0,1,69.38892390227889
3027,3027,-0.5573746387538205,-0.6,1,389.0,537.0,1.0,264.0,1,233.60619581307307
3028,3028,0.7970517568139213,0.8,0,486.0,874.0,0.0,630.0,1,30.44223647791181
3029,3029,0.9148028024159416,0.9,0,409.0,889.0,0.0,312.0,1,12.779579637608762
3030,3030,-0.1708795675264212,-0.2,1,486.0,617.0,0.0,77.0,0,175.6319351289632
3031,3031,0.4312154738667313,0.4,0,268.0,714.0,1.0,498.0,0,85.3176789199903
3032,3032,0.503353704306926,0.5,0,264.0,820.0,0.0,906.0,1,74.4969443539611
3033,3033,-0.9096818540502831,-0.9,1,273.0,543.0,1.0,274.0,1,286.45227810754244
3034,3034,0.20989558034214584,0.2,0,272.0,594.0,0.0,1834.0,1,118.51566294867813
3035,3035,0.6681464805472259,0.7,0,446.0,987.0,1.0,1427.0,0,49.77802791791611
3036,3036,-0.2835707511583274,-0.3,1,332.0,829.0,1.0,179.0,1,192.5356126737491
3037,3037,0.41859932228205454,0.4,0,383.0,539.0,0.0,938.0,1,87.21010165769182
3038,3038,-0.3131468856023325,-0.3,1,258.0,792.0,1.0,520.0,1,196.97203284034987
3039,3039,-0.22550289584592886,-0.2,1,354.0,916.0,1.0,1600.0,1,183.82543437688932
3040,3040,-0.8974936672264442,-0.9,1,432.0,817.0,1.0,211.0,1,284.6240500839666
3041,3041,-0.3235428313186437,-0.3,1,285.0,963.0,1.0,1382.0,1,198.53142469779655
3042,3042,-0.286539382238838,-0.3,1,482.0,538.0,1.0,640.0,1,192.9809073358257
3043,3043,0.4251926480343078,0.4,0,270.0,877.0,1.0,1463.0,0,86.22110279485383
3044,3044,-0.6908293181629819,-0.7,1,345.0,844.0,1.0,101.0,1,253.62439772444728
3045,3045,-0.12767455077115852,-0.1,1,340.0,909.0,1.0,481.0,1,169.15118261567378
3046,3046,-0.9615047758634021,-1.0,1,384.0,888.0,1.0,208.0,1,294.2257163795103
3047,3047,0.031219917097227823,0.0,0,266.0,724.0,0.0,380.0,1,145.31701243541582
3048,3048,-0.33964077281057103,-0.3,1,406.0,638.0,1.0,1136.0,1,200.94611592158566
3049,3049,-0.6445618251781291,-0.6,1,276.0,513.0,1.0,271.0,1,246.68427377671935
3050,3050,0.9985076077222195,1.0,0,463.0,903.0,0.0,144.0,1,0.22385884166707948
3051,3051,-0.8942823036481402,-0.9,1,463.0,921.0,1.0,156.0,1,284.14234554722105
3052,3052,-0.2150523886650033,-0.2,1,418.0,887.0,1.0,315.0,1,182.2578582997505
3053,3053,0.5122479425429307,0.5,0,299.0,592.0,1.0,349.0,0,73.16280861856039
3054,3054,-0.49980534907015706,-0.5,1,309.0,798.0,1.0,883.0,1,224.97080236052355
3055,3055,-0.10970657405841888,-0.1,1,392.0,754.0,0.0,554.0,0,166.45598610876283
3056,3056,0.3441960179884227,0.3,0,388.0,853.0,0.0,659.0,1,98.3705973017366
3057,3057,0.6943076205242049,0.7,0,314.0,618.0,0.0,768.0,1,45.853856921369264
3058,3058,-0.2046425246717345,-0.2,1,344.0,650.0,1.0,656.0,1,180.69637870076016
3059,3059,0.2038068936598343,0.2,0,476.0,974.0,1.0,280.0,0,119.42896595102485
3060,3060,-0.03125430770000359,-0.0,1,335.0,641.0,1.0,164.0,1,154.68814615500054
3061,3061,0.24444681135685253,0.2,0,270.0,899.0,1.0,581.0,0,113.33297829647212
3062,3062,-0.3302951048783367,-0.3,1,409.0,850.0,1.0,411.0,1,199.5442657317505
3063,3063,0.6080974792682023,0.6,0,407.0,917.0,1.0,276.0,0,58.785378109769646
3064,3064,0.18657483011940146,0.2,0,410.0,565.0,1.0,515.0,0,122.01377548208978
3065,3065,-0.825983509800376,-0.8,1,416.0,776.0,1.0,218.0,1,273.8975264700564
3066,3066,-0.41101436288115556,-0.4,1,349.0,850.0,1.0,151.0,1,211.65215443217335
3067,3067,0.6123476095115368,0.6,0,410.0,859.0,0.0,281.0,1,58.14785857326948
3068,3068,0.23203181232611314,0.2,0,322.0,827.0,0.0,231.0,1,115.19522815108303
3069,3069,0.016573126362349422,0.0,0,497.0,966.0,1.0,317.0,0,147.51403104564758
3070,3070,-0.9377023354637124,-0.9,1,459.0,685.0,1.0,246.0,1,290.6553503195569
3071,3071,-0.3368777419620619,-0.3,1,338.0,504.0,1.0,478.0,1,200.5316612943093
3072,3072,0.11317831974203263,0.1,0,330.0,976.0,0.0,414.0,1,133.02325203869512
3073,3073,0.8576667824776703,0.9,0,271.0,754.0,0.0,665.0,1,21.349982628349462
3074,3074,-0.8271261909710574,-0.8,1,491.0,569.0,1.0,320.0,1,274.0689286456586
3075,3075,-0.544053412932141,-0.5,1,297.0,702.0,1.0,241.0,1,231.60801193982115
3076,3076,-0.5692192243321041,-0.6,1,460.0,832.0,1.0,448.0,1,235.38288364981562
3077,3077,-0.597417228642358,-0.6,1,353.0,503.0,1.0,264.0,1,239.6125842963537
3078,3078,-0.6469407828018328,-0.6,1,320.0,745.0,1.0,175.0,1,247.0411174202749
3079,3079,0.604920160239262,0.6,0,432.0,853.0,1.0,1795.0,0,59.261975964110704
3080,3080,-0.27393680865836045,-0.3,1,434.0,558.0,1.0,288.0,1,191.09052129875406
3081,3081,0.9148108633272265,0.9,0,496.0,822.0,0.0,182.0,1,12.778370500916026
3082,3082,0.37255984708907697,0.4,0,273.0,671.0,0.0,566.0,1,94.11602293663846
3083,3083,0.0019242701411184004,0.0,0,453.0,548.0,1.0,579.0,0,149.71135947883224
3084,3084,0.5024225555720307,0.5,0,319.0,675.0,0.0,1536.0,1,74.63661666419539
3085,3085,0.7370918699527818,0.7,0,431.0,836.0,0.0,1493.0,1,39.43621950708274
3086,3086,0.14235362664018214,0.1,0,293.0,544.0,1.0,343.0,0,128.6469560039727
3087,3087,0.2912638557355596,0.3,0,361.0,682.0,0.0,677.0,1,106.31042163966606
3088,3088,-0.28978146107207503,-0.3,1,382.0,746.0,1.0,102.0,1,193.46721916081125
3089,3089,0.9451019053978069,0.9,0,449.0,968.0,0.0,473.0,1,8.234714190328962
3090,3090,-0.03426719987653026,-0.0,1,408.0,958.0,0.0,1984.0,0,155.14007998147954
3091,3091,-0.74292653557617,-0.7,1,368.0,696.0,1.0,646.0,1,261.4389803364255
3092,3092,0.20797133414492475,0.2,0,270.0,573.0,1.0,557.0,0,118.80429987826129
3093,3093,-0.027547965537961128,-0.0,1,287.0,743.0,1.0,510.0,1,154.13219483069417
3094,3094,-0.8705960613648758,-0.9,1,326.0,710.0,1.0,314.0,1,280.58940920473134
3095,3095,-0.19360501011498088,-0.2,1,489.0,637.0,1.0,444.0,1,179.04075151724714
3096,3096,0.47056338131679865,0.5,0,275.0,576.0,1.0,229.0,0,79.4154928024802
3097,3097,0.7933063132678106,0.8,0,262.0,807.0,0.0,851.0,1,31.004053009828404
3098,3098,-0.7841580789891243,-0.8,1,438.0,978.0,1.0,134.0,1,267.62371184836866
3099,3099,-0.29008349722870963,-0.3,1,493.0,958.0,1.0,129.0,1,193.51252458430645
3100,3100,-0.9681372152976395,-1.0,1,347.0,649.0,1.0,514.0,1,295.2205822946459
3101,3101,0.39752688664913105,0.4,0,267.0,850.0,0.0,323.0,1,90.37096700263034
3102,3102,-0.06672999556742121,-0.1,1,441.0,627.0,0.0,1612.0,0,160.0094993351132
3103,3103,-0.9170585452461557,-0.9,1,486.0,645.0,1.0,249.0,1,287.55878178692336
3104,3104,0.5986003684588901,0.6,0,456.0,608.0,0.0,486.0,1,60.20994473116649
3105,3105,0.3329194695449491,0.3,0,267.0,832.0,0.0,291.0,1,100.06207956825763
3106,3106,-0.41098686346546787,-0.4,1,493.0,836.0,1.0,681.0,1,211.64802951982017
3107,3107,-0.661669872050032,-0.7,1,298.0,674.0,1.0,608.0,1,249.2504808075048
3108,3108,-0.29266769788432323,-0.3,1,369.0,791.0,1.0,520.0,1,193.9001546826485
3109,3109,0.9470845649826165,0.9,0,283.0,545.0,0.0,482.0,1,7.937315252607524
3110,3110,0.5583669500231923,0.6,0,310.0,655.0,1.0,275.0,0,66.24495749652117
3111,3111,0.5743872864724775,0.6,0,396.0,638.0,0.0,1146.0,1,63.84190702912838
3112,3112,-0.23561685954021683,-0.2,1,344.0,548.0,1.0,248.0,1,185.34252893103252
3113,3113,-0.18347849267579575,-0.2,1,436.0,635.0,1.0,329.0,1,177.52177390136936
3114,3114,0.9560545716946738,1.0,0,258.0,801.0,0.0,1001.0,1,6.591814245798933
3115,3115,0.19423689193281457,0.2,0,427.0,553.0,1.0,450.0,0,120.86446621007781
3116,3116,-0.9741440812496636,-1.0,1,350.0,544.0,1.0,256.0,1,296.12161218744956
3117,3117,-0.4189386785594913,-0.4,1,338.0,961.0,1.0,141.0,1,212.8408017839237
3118,3118,0.7838532137554972,0.8,0,287.0,573.0,0.0,340.0,1,32.42201793667542
3119,3119,0.4176121497933616,0.4,0,398.0,786.0,0.0,1236.0,1,87.35817753099576
3120,3120,0.40067040179751,0.4,0,424.0,921.0,0.0,1535.0,1,89.8994397303735
3121,3121,-0.3757754361557346,-0.4,1,418.0,767.0,1.0,1265.0,1,206.3663154233602
3122,3122,0.1280069304832232,0.1,0,463.0,601.0,1.0,366.0,0,130.79896042751653
3123,3123,0.06180618950226302,0.1,0,342.0,568.0,0.0,670.0,1,140.72907157466054
3124,3124,0.8274341682914519,0.8,0,286.0,522.0,0.0,672.0,1,25.884874756282215
3125,3125,0.6242921466889582,0.6,0,327.0,814.0,1.0,559.0,0,56.35617799665628
3126,3126,0.7502657139044375,0.8,0,464.0,862.0,0.0,434.0,1,37.46014291433437
3127,3127,0.6253373338397294,0.6,0,487.0,582.0,0.0,911.0,1,56.199399924040584
3128,3128,0.35685153399856184,0.4,0,461.0,917.0,0.0,212.0,1,96.47226990021572
3129,3129,-0.8562102378723346,-0.9,1,375.0,940.0,1.0,375.0,1,278.4315356808502
3130,3130,-0.7771459843503479,-0.8,1,356.0,601.0,1.0,403.0,1,266.5718976525522
3131,3131,-0.23755593600963554,-0.2,1,297.0,711.0,1.0,412.0,1,185.63339040144533
3132,3132,-0.6466832597018293,-0.6,1,302.0,602.0,1.0,286.0,1,247.0024889552744
3133,3133,-0.6817720380368795,-0.7,1,258.0,818.0,1.0,134.0,1,252.26580570553193
3134,3134,-0.540235135405118,-0.5,1,386.0,901.0,1.0,183.0,1,231.03527031076771
3135,3135,-0.4126740246051508,-0.4,1,396.0,715.0,0.0,309.0,0,211.90110369077263
3136,3136,-0.7544318125168743,-0.8,1,265.0,638.0,1.0,197.0,1,263.16477187753117
3137,3137,0.4479777825558031,0.4,0,343.0,827.0,0.0,280.0,1,82.80333261662953
3138,3138,0.304274553481529,0.3,0,484.0,677.0,0.0,409.0,1,104.35881697777066
3139,3139,0.2418371682149929,0.2,0,370.0,911.0,0.0,359.0,1,113.72442476775106
3140,3140,0.5418333455268649,0.5,0,408.0,924.0,0.0,238.0,1,68.72499817097027
3141,3141,0.451738912961841,0.5,0,378.0,759.0,1.0,1373.0,0,82.23916305572385
3142,3142,0.9856396795533078,1.0,0,317.0,756.0,0.0,187.0,1,2.154048067003833
3143,3143,-0.5213907392441157,-0.5,1,270.0,640.0,1.0,460.0,1,228.20861088661735
3144,3144,0.8338686448512436,0.8,0,312.0,846.0,0.0,322.0,1,24.919703272313466
3145,3145,0.7368165756984499,0.7,0,434.0,560.0,0.0,346.0,1,39.477513645232506
3146,3146,0.022287139516758314,0.0,0,493.0,962.0,1.0,345.0,0,146.65692907248626
3147,3147,0.01964680174034461,0.0,0,341.0,636.0,0.0,1743.0,1,147.0529797389483
3148,3148,0.7388105834244532,0.7,0,361.0,841.0,0.0,318.0,1,39.17841248633203
3149,3149,0.030872546918433663,0.0,0,417.0,853.0,1.0,580.0,0,145.36911796223495
3150,3150,0.7988574180751682,0.8,0,463.0,821.0,0.0,376.0,1,30.171387288724773
3151,3151,0.8521219054706304,0.9,0,469.0,592.0,0.0,529.0,1,22.181714179405443
3152,3152,0.7995158957704382,0.8,0,359.0,946.0,0.0,525.0,1,30.072615634434264
3153,3153,-0.5347192180547915,-0.5,1,370.0,830.0,1.0,200.0,1,230.20788270821873
3154,3154,0.8332955615330184,0.8,0,420.0,817.0,0.0,393.0,1,25.005665770047237
3155,3155,-0.43062362388625197,-0.4,1,266.0,833.0,1.0,701.0,1,214.5935435829378
3156,3156,-0.3567410531815982,-0.4,1,251.0,952.0,1.0,287.0,1,203.51115797723972
3157,3157,0.5349170509958892,0.5,0,389.0,804.0,1.0,747.0,0,69.76244235061662
3158,3158,0.39225178305869735,0.4,0,392.0,645.0,0.0,663.0,1,91.1622325411954
3159,3159,0.6010035391574344,0.6,0,471.0,664.0,0.0,1195.0,1,59.84946912638483
3160,3160,-0.9141751302938799,-0.9,1,275.0,855.0,1.0,100.0,1,287.126269544082
3161,3161,-0.4057910894018475,-0.4,1,285.0,887.0,1.0,568.0,1,210.86866341027712
3162,3162,0.2754271964134063,0.3,0,379.0,807.0,1.0,534.0,0,108.68592053798906
3163,3163,0.7783865200761995,0.8,0,390.0,533.0,0.0,527.0,1,33.24202198857008
3164,3164,-0.6919287881940397,-0.7,1,366.0,598.0,1.0,396.0,1,253.78931822910596
3165,3165,-0.030844676465428877,-0.0,1,490.0,887.0,0.0,3113.0,0,154.62670146981432
